TranscriptID B1_expectedCount B1_TPM B2_expectedCount B2_TPM B3_expectedCount B3_TPM B4_expectedCount B4_TPM
MCU_006948-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006949-RA 0.00 0.00 5.00 0.33 0.00 0.00 3.00 0.22
MCU_006950-RA 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.31
MCU_006951-RA 2820.00 81.89 3986.00 124.53 2279.00 106.63 3916.81 135.12
MCU_006951-RB 0.00 0.00 0.00 0.00 0.00 0.00 6.19 0.21
MCU_006952-RA 263.00 4.08 821.00 13.67 268.00 6.69 626.00 11.50
MCU_006953-RA 3935.38 769.26 2161.85 467.11 1981.24 636.24 1947.41 468.38
MCU_006953-RB 51.62 9.86 35.15 7.42 24.76 7.77 15.59 3.66
MCU_006954-RA 129.67 7.16 133.34 7.95 79.70 7.11 121.02 7.98
MCU_006954-RB 13.33 0.43 14.69 0.51 13.89 0.72 21.29 0.81
MCU_006954-RC 0.00 0.00 7.96 1.68 2.41 0.75 2.69 0.63
MCU_006955-RA 891.00 53.14 1156.00 74.56 577.00 55.66 1061.00 75.68
MCU_006956-RA 0.00 0.00 35.74 0.88 0.00 0.00 0.00 0.00
MCU_006956-RB 132.00 3.09 404.26 10.16 110.00 4.14 326.00 9.05
MCU_006957-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006958-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006959-RA 97.00 5.35 277.00 16.49 145.00 12.91 230.00 15.14
MCU_006960-RA 104.00 7.08 97.00 7.15 46.00 5.07 85.00 6.93
MCU_006961-RA 495.57 42.80 392.86 36.86 304.89 42.73 348.14 36.17
MCU_006962-RA 0.00 0.00 46.13 0.40 0.00 0.00 51.40 0.49
MCU_006962-RB 13.47 0.11 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006962-RC 122.89 1.06 458.53 4.23 143.11 1.98 347.88 3.54
MCU_006962-RD 1.07 0.04 5.48 0.24 0.00 0.00 4.58 0.23
MCU_006963-RA 747.00 17.80 1048.00 26.84 489.00 18.76 913.00 25.82
MCU_006964-RA 0.00 0.00 6.39 0.44 0.00 0.00 0.00 0.00
MCU_006964-RB 51.90 3.62 40.23 3.04 11.98 1.35 47.58 3.97
MCU_006964-RC 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006964-RD 13.10 0.50 65.38 2.68 24.02 1.47 60.42 2.74
MCU_006965-RA 648.54 9.51 943.14 14.84 432.62 10.20 828.20 14.38
MCU_006966-RA 90.46 0.94 291.86 3.24 84.38 1.40 257.80 3.16
MCU_006967-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006968-RA 63.03 4.31 76.49 5.66 43.59 4.82 57.51 4.71
MCU_006968-RB 0.00 0.00 43.59 1.14 28.78 1.12 17.90 0.51
MCU_006968-RC 31.97 0.83 10.53 0.29 22.63 0.95 100.10 3.09
MCU_006968-RD 0.00 0.00 233.39 5.83 0.00 0.00 63.49 1.75
MCU_006969-RA 780.00 17.54 2817.00 68.07 938.00 33.95 2574.00 68.65
MCU_006970-RA 26.31 0.56 603.45 13.83 141.68 4.86 477.89 12.09
MCU_006970-RB 62.98 1.66 82.58 2.34 22.45 0.95 77.13 2.41
MCU_006970-RC 108.70 5.10 18.97 0.96 73.86 5.60 33.98 1.90
MCU_006971-RA 1.00 2.49 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006973-RA 104.63 0.97 71.81 0.72 43.46 0.65 57.41 0.63
MCU_006973-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006973-RC 0.00 0.00 411.72 4.57 115.59 1.92 418.93 5.13
MCU_006973-RD 162.04 1.98 377.58 4.94 163.05 3.20 217.11 3.14
MCU_006973-RE 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006974-RA 170.26 1.56 111.54 1.10 76.12 1.12 130.90 1.42
MCU_006975-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006975-RB 0.00 0.00 5.10 0.25 0.00 0.00 3.49 0.19
MCU_006975-RC 0.00 0.00 0.00 0.00 2.87 0.17 0.00 0.00
MCU_006975-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006975-RE 2.07 0.12 3.96 0.24 0.13 0.01 0.00 0.00
MCU_006975-RF 2.04 0.22 0.80 0.10 0.00 0.00 5.51 0.73
MCU_006975-RG 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006975-RH 3.88 0.27 3.14 0.24 0.00 0.00 0.00 0.00
MCU_006976-RA 52.00 4.03 35.00 2.94 44.00 5.53 54.00 5.03
MCU_006977-RA 156.78 3.23 571.84 12.66 49.75 1.65 605.05 14.78
MCU_006977-RB 0.00 0.00 350.66 7.60 240.25 7.80 169.52 4.06
MCU_006977-RC 31.22 0.61 47.50 0.99 0.00 0.00 66.43 1.53
MCU_006978-RA 1176.00 77.63 1072.00 76.60 724.00 77.35 1112.00 87.91
MCU_006978-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006979-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006979-RB 0.00 0.00 136.24 1.46 23.83 0.38 109.21 1.29
MCU_006979-RC 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006979-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006979-RE 92.67 0.92 502.59 5.37 216.14 3.46 572.95 6.76
MCU_006979-RF 72.01 0.71 413.65 4.40 57.96 0.92 274.56 3.22
MCU_006979-RG 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006979-RH 283.32 2.84 1247.52 13.40 268.06 4.32 974.27 11.55
MCU_006980-RA 31.00 0.83 115.00 3.31 41.00 1.77 87.00 2.76
MCU_006980-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006981-RA 136.03 0.41 0.00 0.00 0.00 0.00 135.84 0.49
MCU_006981-RB 92.97 0.28 1384.00 4.53 338.00 1.66 1086.16 3.92
MCU_006982-RA 707.38 45.43 752.00 52.27 460.60 47.87 635.96 48.90
MCU_006982-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006983-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006983-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006984-RA 130.55 2.36 326.69 6.33 91.62 2.66 291.07 6.23
MCU_006984-RB 0.00 0.00 131.14 2.48 51.67 1.46 16.21 0.34
MCU_006984-RC 643.45 12.00 2175.17 43.56 741.89 22.26 1694.42 37.45
MCU_006984-RD 17.00 0.30 0.00 0.00 1.83 0.05 97.31 2.04
MCU_006985-RA 1080.74 27.46 1446.41 39.52 765.39 31.32 1261.69 38.05
MCU_006985-RB 0.00 0.00 3.44 0.11 3.76 0.17 0.00 0.00
MCU_006985-RC 255.00 5.24 548.56 12.10 208.24 6.88 421.00 10.25
MCU_006986-RA 15.00 0.95 151.00 10.30 34.00 3.47 129.00 9.74
MCU_006988-RA 33.00 7.93 31.65 8.46 15.00 5.94 32.93 9.81
MCU_006989-RA 557.00 41.42 874.00 70.45 508.00 61.20 819.00 73.07
MCU_006990-RA 0.30 0.00 1038.47 17.77 291.93 7.49 1204.78 22.75
MCU_006990-RB 45.78 0.75 492.72 8.70 77.45 2.05 137.75 2.68
MCU_006990-RC 0.19 0.00 1298.30 31.30 338.58 12.23 714.13 19.00
MCU_006990-RD 463.51 10.87 711.52 17.93 457.04 17.25 811.34 22.57
MCU_006990-RE 407.22 9.31 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006991-RA 22.00 10.67 9.35 5.17 9.00 7.31 21.07 13.03
MCU_006992-RA 500.54 25.26 604.64 32.95 331.64 27.04 594.95 35.84
MCU_006992-RB 102.90 4.07 281.52 12.01 141.36 9.03 231.61 10.92
MCU_006992-RC 49.55 1.91 77.84 3.24 0.00 0.00 88.43 4.06
MCU_006993-RA 442.92 21.00 215.30 11.01 150.49 11.52 135.86 7.68
MCU_006993-RB 4.63 0.13 0.00 0.00 3.78 0.17 0.00 0.00
MCU_006993-RC 185.45 5.62 997.70 32.56 387.73 18.95 933.14 33.63
MCU_006993-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006994-RA 171.23 3.93 995.00 24.55 384.00 14.19 815.00 22.19
MCU_006994-RB 184.77 4.34 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006995-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_006996-RA 1.00 0.05 7.00 0.41 1.00 0.09 4.00 0.26
MCU_006997-RA 1518.00 50.73 3399.00 122.30 1612.00 86.85 2604.00 103.48
MCU_006998-RA 608.00 64.19 645.00 74.20 381.00 65.41 568.00 72.44
MCU_006999-RA 20.44 16.90 13.16 12.63 3.68 5.13 2.75 2.95
MCU_007000-RA 164.00 19.58 174.00 22.68 96.00 18.67 154.00 22.27
MCU_007001-RA 1.00 0.84 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007001-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007001-RC 72.19 14.99 38.90 8.95 38.04 13.00 48.22 12.35
MCU_007001-RD 67.81 14.18 39.10 9.06 25.96 8.93 32.78 8.46
MCU_007002-RA 105.81 15.49 88.94 14.29 62.95 15.06 75.37 13.45
MCU_007002-RB 68.19 8.70 42.06 5.87 28.05 5.83 48.63 7.53
MCU_007004-RA 72.53 1.11 220.56 3.62 75.29 1.85 214.99 3.89
MCU_007005-RA 1756.47 135.19 1255.44 104.79 1030.71 128.56 1180.01 109.03
MCU_007006-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007006-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007006-RC 5.00 0.17 6.00 0.22 4.00 0.21 8.00 0.32
MCU_007007-RA 23002.00 4057.25 10757.00 2091.34 13997.00 4047.93 10396.00 2248.13
MCU_007008-RA 18.00 0.35 782.00 16.24 159.00 4.95 646.00 14.81
MCU_007009-RA 852.09 45.11 1028.50 58.81 612.23 52.38 991.97 62.71
MCU_007009-RB 12.91 0.73 8.50 0.52 9.77 0.90 5.03 0.34
MCU_007010-RA 0.00 0.00 41.62 0.92 12.89 0.43 0.00 0.00
MCU_007010-RB 0.00 0.00 5.75 0.48 0.00 0.00 4.56 0.42
MCU_007010-RC 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007010-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007010-RE 476.35 10.53 1748.63 41.53 783.74 27.88 1595.44 41.82
MCU_007010-RF 491.65 13.80 0.00 0.00 28.37 1.28 0.00 0.00
MCU_007010-RG 537.00 16.80 586.00 19.73 371.00 18.71 506.00 18.82
MCU_007011-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007012-RA 0.00 0.00 23.00 0.50 0.00 0.00 18.00 0.43
MCU_007013-RA 478.05 5.42 671.55 8.16 363.25 6.62 564.39 7.57
MCU_007013-RB 0.00 0.00 118.63 1.42 0.00 0.00 102.98 1.36
MCU_007014-RA 952.00 54.59 1009.00 62.54 579.00 53.68 1074.00 73.61
MCU_007015-RA 2.00 0.06 99.00 3.38 9.00 0.46 72.00 2.72
MCU_007016-RA 5.00 0.37 26.00 2.08 6.00 0.72 17.00 1.50
MCU_007017-RA 208.00 9.31 416.00 20.08 152.00 10.98 274.00 14.62
MCU_007018-RA 0.00 0.00 0.00 0.00 4.99 0.12 0.00 0.00
MCU_007018-RB 220.00 5.10 690.78 17.19 194.53 7.25 545.71 14.99
MCU_007018-RC 14.00 0.29 95.22 2.12 38.47 1.28 83.29 2.05
MCU_007019-RA 277.00 22.55 301.00 26.59 206.00 27.19 303.00 29.64
MCU_007020-RA 0.00 0.00 1123.74 25.63 182.10 6.22 1005.00 25.30
MCU_007020-RB 423.00 9.28 87.26 2.06 214.90 7.59 0.00 0.00
MCU_007021-RA 3.00 0.39 3.00 0.42 0.00 0.00 1.00 0.16
MCU_007022-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007022-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007022-RC 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.35
MCU_007022-RD 4.00 0.23 32.00 2.01 7.00 0.66 40.00 2.79
MCU_007022-RE 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007023-RA 202.00 6.69 219.00 7.81 118.00 6.30 188.00 7.40
MCU_007024-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007025-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007026-RA 73.00 2.95 130.00 5.67 53.00 3.46 108.00 5.20
MCU_007027-RA 14.00 1.42 42.00 4.63 14.00 2.30 41.00 5.01
MCU_007028-RA 248.00 247.17 184.00 214.01 127.00 214.22 159.00 207.27
MCU_007029-RA 155.56 9.04 216.22 13.59 105.95 9.96 141.47 9.83
MCU_007029-RB 98.44 1.15 1024.78 12.82 232.05 4.35 840.53 11.60
MCU_007030-RA 91.55 3.50 91.26 3.76 24.00 1.48 66.48 3.03
MCU_007030-RB 2.45 0.06 7.74 0.22 0.00 0.00 14.52 0.45
MCU_007032-RA 147.00 28.18 257.00 54.43 299.00 94.13 274.00 64.59
MCU_007033-RA 7.00 0.97 9.00 1.36 9.00 2.03 2.00 0.34
MCU_007034-RA 110.00 10.49 237.00 24.59 220.00 34.09 234.00 26.91
MCU_007036-RA 1.00 0.42 1.00 0.48 1.00 0.70 2.00 1.07
MCU_007038-RA 67.00 0.87 299.00 4.17 66.00 1.38 191.00 2.94
MCU_007039-RA 19.38 4.66 10.42 2.79 5.00 1.98 3.02 0.90
MCU_007041-RA 17.00 1.34 33.00 2.82 15.00 1.92 16.00 1.51
MCU_007042-RA 35.00 1.47 58.00 2.63 13.00 0.88 45.00 2.26
MCU_007043-RA 702.00 121.31 476.00 90.61 360.00 101.96 485.00 102.68
MCU_007044-RA 0.00 0.00 0.00 0.00 90.36 3.24 33.25 0.88
MCU_007044-RB 137.28 2.96 230.34 5.33 38.26 1.33 0.31 0.01
MCU_007044-RC 19.72 0.41 197.93 4.44 30.90 1.04 106.33 2.63
MCU_007044-RD 0.00 0.00 100.44 2.23 0.00 0.00 282.78 6.92
MCU_007044-RE 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007044-RF 0.00 0.00 27.28 0.54 16.48 0.49 36.33 0.79
MCU_007044-RG 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007045-RA 93.96 12.99 53.81 8.15 51.04 11.52 42.74 7.19
MCU_007046-RA 20241.34 1070.67 28093.35 1605.05 14744.82 1260.30 24861.98 1570.40
MCU_007046-RB 16097.62 420.19 25853.64 725.66 12724.57 534.97 24284.91 752.55
MCU_007046-RC 329.86 3.86 965.63 12.11 376.50 7.08 834.25 11.54
MCU_007047-RA 74.00 1.39 407.00 8.23 98.00 2.97 308.00 6.87
MCU_007047-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007048-RA 151.00 12.09 318.00 27.63 190.00 24.67 310.00 29.82
MCU_007049-RA 5.46 0.22 2.13 0.09 0.00 0.00 4.32 0.20
MCU_007049-RB 273.54 17.42 322.87 22.25 188.00 19.37 276.68 21.09
MCU_007050-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007051-RA 10.00 1.69 17.00 3.17 8.00 2.22 2.00 0.41
MCU_007052-RA 362.00 15.69 675.00 31.56 251.00 17.56 536.00 27.69
MCU_007053-RA 260.00 13.39 593.00 32.99 254.00 21.14 482.00 29.64
MCU_007054-RA 1.00 0.41 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007055-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007056-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007057-RA 314.00 12.92 478.00 21.19 233.00 15.46 398.00 19.50
MCU_007058-RA 54.00 1.73 593.00 20.43 191.00 9.86 500.00 19.03
MCU_007058-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007059-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007060-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007060-RB 0.00 0.00 0.00 0.00 6.02 0.20 35.80 0.89
MCU_007060-RC 0.00 0.00 11.42 0.25 0.00 0.00 0.00 0.00
MCU_007060-RD 19.00 0.48 80.58 2.18 23.98 0.97 44.20 1.32
MCU_007061-RA 574.94 40.14 939.72 71.06 485.53 54.89 855.43 71.58
MCU_007061-RB 15.06 1.02 83.28 6.10 54.47 5.97 43.57 3.53
MCU_007062-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007062-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007062-RC 73.00 0.60 353.00 3.13 68.00 0.90 260.00 2.54
MCU_007063-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007064-RA 21.33 0.27 15.10 0.21 0.00 0.00 38.90 0.59
MCU_007064-RB 59.67 0.82 266.90 3.93 82.00 1.81 197.10 3.20
MCU_007065-RA 17.00 0.82 33.00 1.71 10.00 0.78 33.00 1.89
MCU_007066-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007066-RB 3307.83 76.55 2574.38 64.03 1379.55 51.40 1144.71 31.43
MCU_007066-RC 701.12 11.70 11982.20 214.62 2775.84 74.51 10380.99 205.19
MCU_007066-RD 2.26 0.04 82.98 1.50 0.00 0.00 0.00 0.00
MCU_007066-RE 12.98 0.19 45.43 0.70 10.61 0.24 74.31 1.26
MCU_007066-RF 3.82 0.17 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007068-RA 723.00 75.79 625.00 71.38 404.00 68.87 529.00 66.98
MCU_007069-RA 389.00 7.83 940.00 20.33 351.00 11.38 670.00 16.00
MCU_007070-RA 0.00 0.00 3.00 0.20 0.00 0.00 8.00 0.58
MCU_007071-RA 0.00 0.00 3.00 0.25 0.00 0.00 0.00 0.00
MCU_007071-RB 9.60 0.42 21.00 0.98 2.00 0.14 14.00 0.72
MCU_007071-RC 2.40 0.10 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007072-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007073-RA 2.02 0.68 0.00 0.00 0.00 0.00 3.02 1.28
MCU_007074-RA 30.03 1.17 90.08 3.78 24.13 1.51 89.12 4.13
MCU_007074-RB 39.46 1.43 92.92 3.63 0.00 0.00 76.25 3.29
MCU_007074-RC 31.51 1.18 15.01 0.60 41.87 2.52 9.63 0.43
MCU_007075-RA 605.00 35.65 1258.00 80.16 657.00 62.61 1003.00 70.68
MCU_007076-RA 750.00 13.32 1739.77 33.17 698.00 19.94 1508.83 31.75
MCU_007077-RA 0.00 0.00 63.76 0.88 8.35 0.17 45.23 0.69
MCU_007077-RB 9.54 0.12 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007077-RC 0.00 0.00 74.47 2.56 26.65 1.37 56.94 2.16
MCU_007077-RD 19.46 0.64 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007079-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007079-RB 287.00 9.07 626.00 21.28 234.00 11.91 509.00 19.11
MCU_007080-RA 1.00 0.86 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007081-RA 1.00 0.72 2.00 1.67 0.00 0.00 0.00 0.00
MCU_007082-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007083-RA 0.00 0.00 1.00 0.12 0.00 0.00 1.00 0.13
MCU_007084-RA 4649.00 216.41 12175.00 611.49 4596.00 345.44 9038.00 501.70
MCU_007086-RA 561.03 33.70 1065.29 69.20 583.81 56.72 723.82 52.00
MCU_007086-RB 23.97 0.88 34.71 1.37 25.19 1.49 28.18 1.23
MCU_007087-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007088-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007089-RA 9.00 0.66 4.00 0.32 2.00 0.24 2.00 0.18
MCU_007090-RA 101.00 35.71 134.00 53.39 59.00 34.70 102.00 45.42
MCU_007092-RA 367.00 7.01 819.82 16.82 294.00 9.04 717.95 16.26
MCU_007092-RB 0.00 0.00 28.18 0.55 0.00 0.00 10.05 0.22
MCU_007093-RA 0.00 0.00 8.37 0.33 0.00 0.00 0.00 0.00
MCU_007093-RB 16.13 0.38 36.06 0.90 4.08 0.15 28.71 0.80
MCU_007093-RC 21.87 0.55 167.57 4.55 54.92 2.23 145.29 4.36
MCU_007095-RA 2.00 0.09 9.00 0.46 1.00 0.08 8.00 0.45
MCU_007096-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007097-RA 6.00 1.53 2.00 0.57 5.00 2.11 9.00 2.86
MCU_007098-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007099-RA 48.89 2.51 80.75 4.48 51.21 4.25 66.93 4.11
MCU_007099-RB 576.11 30.50 770.25 44.05 437.79 37.45 790.07 49.95
MCU_007100-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007100-RB 1931.00 81.86 3065.00 140.10 1232.00 84.29 2480.00 125.26
MCU_007101-RA 5541.00 451.03 3928.00 347.00 2778.00 366.66 3632.00 355.25
MCU_007102-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007103-RA 0.00 0.00 0.00 0.00 0.00 0.00 2.00 0.87
MCU_007103-RB 336.13 3.75 693.99 8.31 278.24 4.99 611.83 8.08
MCU_007104-RA 393.87 4.85 343.01 4.54 205.76 4.08 334.17 4.88
MCU_007105-RA 11.95 0.68 30.00 1.83 0.00 0.00 32.58 2.20
MCU_007105-RB 188.05 10.98 357.00 22.54 146.00 13.79 295.42 20.63
MCU_007106-RA 8.17 0.50 2.28 0.15 7.92 0.78 7.78 0.57
MCU_007106-RB 2.83 0.05 61.72 1.17 14.08 0.40 44.22 0.93
MCU_007107-RA 137.00 9.94 201.00 15.80 104.00 12.22 172.00 14.96
MCU_007108-RA 266.32 4.78 781.02 15.07 292.00 8.44 612.00 13.03
MCU_007109-RA 1255.00 68.71 1936.00 114.52 975.00 86.28 1627.00 106.41
MCU_007110-RA 0.00 0.00 0.00 0.00 3.00 1.80 0.00 0.00
MCU_007111-RA 24.96 0.74 145.47 4.65 49.00 2.35 134.15 4.74
MCU_007111-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007111-RC 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007111-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007111-RE 37.04 2.73 41.53 3.31 0.00 0.00 6.85 0.60
MCU_007112-RA 38.90 2.46 37.26 2.54 29.53 3.02 24.31 1.84
MCU_007112-RB 643.10 37.34 770.89 48.39 432.96 40.65 682.59 47.39
MCU_007112-RC 0.00 0.00 1.86 0.15 3.51 0.42 11.10 0.99
MCU_007113-RA 73.00 4.85 225.00 16.17 87.00 9.35 210.00 16.70
MCU_007114-RA 0.00 0.00 81.98 1.80 0.00 0.00 84.75 2.05
MCU_007114-RB 0.00 0.00 22.68 0.49 0.00 0.00 0.00 0.00
MCU_007114-RC 45.30 0.93 54.96 1.22 22.77 0.76 20.00 0.49
MCU_007114-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007114-RE 109.70 2.28 97.39 2.18 111.23 3.73 58.01 1.43
MCU_007114-RF 0.00 0.00 14.56 0.32 0.00 0.00 0.00 0.00
MCU_007114-RG 0.00 0.00 163.42 3.62 0.00 0.00 228.24 5.59
MCU_007115-RA 347.00 6.02 431.00 8.03 266.00 7.43 370.00 7.61
MCU_007116-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007117-RA 10.76 0.78 0.00 0.00 24.92 2.94 0.00 0.00
MCU_007117-RB 27.50 1.12 32.08 1.41 8.28 0.55 0.00 0.00
MCU_007117-RC 0.00 0.00 0.00 0.00 0.00 0.00 9.22 0.44
MCU_007117-RD 9.71 0.38 0.00 0.00 0.00 0.00 10.20 0.47
MCU_007117-RE 15.03 0.37 66.92 1.78 24.80 0.99 117.43 3.44
MCU_007117-RF 0.00 0.00 0.00 0.00 0.00 0.00 4.15 0.12
MCU_007118-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007119-RA 0.00 0.00 11.00 0.31 2.00 0.08 19.00 0.58
MCU_007120-RA 104.00 20.74 195.00 43.00 99.00 32.44 144.00 35.35
MCU_007121-RA 21.00 0.88 206.00 9.30 70.00 4.73 186.00 9.27
MCU_007122-RA 7.00 0.49 12.00 0.90 7.00 0.79 10.00 0.83
MCU_007123-RA 8.00 0.23 52.00 1.60 10.00 0.46 46.00 1.56
MCU_007124-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007125-RA 326.00 28.87 572.00 55.04 273.00 39.24 455.00 48.50
MCU_007126-RA 1.00 0.51 0.00 0.00 1.00 0.86 2.00 1.31
MCU_007127-RA 0.00 0.00 175.41 1.20 20.64 0.21 149.52 1.13
MCU_007127-RB 47.12 0.25 62.39 0.36 28.85 0.25 46.30 0.29
MCU_007128-RA 25.00 0.49 86.00 1.80 26.00 0.81 70.00 1.61
MCU_007129-RA 447.88 8.10 870.20 16.89 381.51 11.10 753.18 16.13
MCU_007130-RA 2739.81 118.43 3496.12 162.97 2012.43 140.41 3278.21 168.86
MCU_007130-RB 38.19 1.52 58.88 2.52 2.57 0.16 40.79 1.93
MCU_007131-RA 0.00 0.00 3.00 0.91 0.00 0.00 0.00 0.00
MCU_007132-RA 10.00 1.31 50.00 7.18 0.00 0.00 33.00 5.26
MCU_007132-RB 0.00 0.00 0.00 0.00 7.00 1.53 0.00 0.00
MCU_007132-RC 1.00 0.30 1.00 0.34 0.00 0.00 0.00 0.00
MCU_007133-RA 909.89 55.90 971.00 64.52 585.00 58.13 917.00 67.40
MCU_007134-RA 0.00 0.00 235.39 2.63 0.00 0.00 210.40 2.60
MCU_007134-RB 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007134-RC 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007134-RD 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007134-RE 68.63 0.63 72.23 0.71 90.33 1.33 124.83 1.35
MCU_007134-RF 38.42 0.45 0.00 0.00 0.00 0.00 0.00 0.00
MCU_007134-RG 0.00 0.00 140.99 1.69 68.14 1.23 33.97 0.45
MCU_007135-RA 174.95 4.14 195.39 4.97 121.53 4.63 173.80 4.88
MCU_007136-RA 1314.00 81.91 1490.00 100.48 868.00 87.54 1442.00 107.57
MCU_007137-RA 18.10 0.42 0.00 0.00 28.57 1.08 19.37 0.54
MCU_007137-RB 0.00 0.00 15.46 0.33 4.00 0.13 25.70 0.60
MCU_007137-RC 0.00 0.00 0.00 0.00 25.18 0.93 0.00 0.00
MCU_007137-RD 136.90 3.08 162.54 3.93 24.25 0.88 165.93 4.43
MCU_007138-RA 94.93 55.58 39.94 26.83 38.39 37.76 40.39 30.38
MCU_007140-RA 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
