TranscriptID;IV_expectedCount;IV_TPM;IV2_expectedCount;IV2_TPM;IV3_expectedCount;IV3_TPM;IV4_expectedCount;IV4_TPM
MCU_001519-RA;0.00;0.00;0.00;0.00;7.27;0.60;0.00;0.00
MCU_001519-RB;2380.00;179.03;2685.00;188.33;2034.73;171.31;2501.00;163.68
MCU_001520-RA;6416.00;839.88;7742.00;940.63;6912.00;1007.47;9002.00;1021.08
MCU_001521-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001522-RA;15.00;1.43;27.00;2.39;18.00;1.91;13.00;1.07
MCU_001522-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001523-RA;513.00;33.41;633.00;38.47;478.00;34.88;592.00;33.57
MCU_001524-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001524-RB;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
MCU_001524-RC;7.81;0.49;12.43;0.73;0.00;0.00;8.93;0.49
MCU_001524-RD;25.78;1.67;28.53;1.72;9.99;0.72;28.64;1.61
MCU_001524-RE;42.68;3.05;35.29;2.36;72.32;5.79;37.24;2.32
MCU_001524-RF;0.00;0.00;0.00;0.00;4.60;0.42;0.00;0.00
MCU_001524-RG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001524-RH;12.74;0.69;20.75;1.05;6.06;0.37;8.19;0.39
MCU_001525-RA;2.00;1.03;1.00;0.46;0.00;0.00;0.00;0.00
MCU_001526-RA;272.00;7.70;258.00;6.84;181.00;5.76;178.00;4.40
MCU_001527-RA;7.00;2.38;6.00;1.86;8.00;2.97;6.00;1.74
MCU_001528-RA;0.00;0.00;1.00;0.54;0.00;0.00;0.00;0.00
MCU_001529-RA;0.00;0.00;0.00;0.00;1.00;0.27;0.00;0.00
MCU_001530-RA;651.00;58.64;667.00;55.96;613.00;61.72;783.00;61.30
MCU_001531-RA;31.00;34.19;46.00;44.36;51.00;58.76;46.00;41.92
MCU_001532-RA;20.35;1.12;7.66;0.39;0.00;0.00;8.18;0.39
MCU_001532-RB;273.65;16.06;266.34;14.59;199.00;13.09;154.82;7.91
MCU_001533-RA;25.86;0.91;11.44;0.38;13.23;0.52;7.31;0.22
MCU_001533-RB;128.14;9.02;135.56;8.90;123.77;9.76;118.69;7.27
MCU_001534-RA;11.71;0.37;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001534-RB;0.00;0.00;15.22;0.55;13.00;0.57;16.18;0.55
MCU_001534-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001534-RD;4.94;0.15;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001534-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001534-RF;4.94;0.15;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001534-RG;4.42;0.12;3.78;0.10;0.00;0.00;5.82;0.14
MCU_001534-RH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001535-RA;39.00;2.03;25.00;1.22;14.99;0.88;16.00;0.73
MCU_001535-RB;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00
MCU_001536-RA;1.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001537-RA;759.00;48.82;721.00;43.29;459.00;33.08;450.00;25.20
MCU_001539-RA;44.00;4.13;62.00;5.42;44.00;4.61;51.00;4.16
MCU_001540-RA;330.69;11.80;249.62;8.34;161.54;6.48;85.15;2.65
MCU_001540-RB;8.31;0.38;68.96;2.91;18.82;0.95;55.85;2.20
MCU_001540-RC;0.00;0.00;6.42;0.21;8.64;0.34;0.00;0.00
MCU_001541-RA;189.00;48.38;203.00;47.73;131.00;36.91;159.00;34.95
MCU_001542-RA;0.00;0.00;1.00;0.57;1.00;0.68;2.00;1.07
MCU_001542-RB;19.00;1.78;33.00;2.88;19.00;1.99;27.00;2.20
MCU_001544-RA;29.00;2.45;37.00;2.92;28.00;2.65;10.00;0.74
MCU_001545-RA;3164.33;81.91;3031.87;73.48;1927.38;56.10;1337.01;30.22
MCU_001545-RB;783.67;19.67;510.13;11.99;485.62;13.71;463.99;10.17
MCU_001545-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001546-RA;3057.96;87.18;3663.86;97.79;2534.89;81.24;1207.78;30.06
MCU_001546-RB;23.43;0.47;6.71;0.13;0.00;0.00;0.00;0.00
MCU_001546-RC;455.61;15.44;148.43;4.71;350.11;13.33;707.22;20.91
MCU_001547-RA;44.00;5.01;21.00;2.22;20.00;2.54;14.00;1.38
MCU_001548-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001548-RB;0.00;0.00;0.00;0.00;20.92;0.86;0.00;0.00
MCU_001548-RC;124.00;5.00;116.00;4.38;39.08;1.77;41.00;1.44
MCU_001549-RA;1432.00;104.97;1376.00;94.07;968.00;79.44;1025.00;65.38
MCU_001550-RA;1146.00;101.48;1070.00;88.25;816.00;80.77;1147.00;88.28
MCU_001551-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.88
MCU_001554-RA;547.00;28.44;522.00;25.35;346.00;20.18;284.00;12.87
MCU_001555-RA;295.82;10.65;279.69;9.42;167.96;6.80;175.39;5.51
MCU_001555-RB;340.18;10.12;336.31;9.37;291.04;9.74;261.61;6.80
MCU_001556-RA;197.00;6.82;158.00;5.12;102.00;3.97;87.00;2.63
MCU_001557-RA;573.00;10.97;469.00;8.41;315.00;6.78;163.00;2.73
MCU_001558-RA;5.00;5.02;0.00;0.00;2.00;2.11;2.00;1.66
MCU_001559-RA;17.28;0.41;34.50;0.76;48.63;1.28;0.00;0.00
MCU_001559-RB;502.08;12.03;421.50;9.46;359.25;9.68;272.33;5.70
MCU_001559-RC;11.64;1.83;0.00;0.00;8.12;1.42;30.67;4.16
MCU_001560-RA;1290.00;918.48;1715.00;1087.00;1598.00;1211.04;1810.00;1079.31
MCU_001561-RA;3.94;0.41;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001561-RB;0.00;0.00;2.21;0.27;0.00;0.00;0.00;0.00
MCU_001561-RC;0.00;0.00;3.95;0.30;0.00;0.00;3.14;0.22
MCU_001561-RD;24.06;1.68;19.84;1.29;21.00;1.64;9.86;0.60
MCU_001561-RE;2.00;1.14;0.00;0.00;4.00;2.44;2.00;0.96
MCU_001562-RA;399.00;72.29;492.00;82.39;314.00;63.05;385.00;60.22
MCU_001563-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001564-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001564-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001565-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001565-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001566-RA;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.05
MCU_001566-RB;17.00;0.20;23.00;0.26;20.00;0.27;0.00;0.00
MCU_001567-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001568-RA;25.99;0.98;35.43;1.25;19.25;0.82;16.06;0.53
MCU_001568-RB;82.01;3.94;84.88;3.81;80.77;4.35;62.55;2.62
MCU_001568-RC;168.99;8.38;150.69;6.99;96.98;5.40;125.38;5.42
MCU_001569-RA;254.00;56.71;293.00;60.25;199.00;49.05;236.00;45.35
MCU_001571-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001572-RA;82.66;6.18;92.21;6.43;86.39;7.23;93.27;6.07
MCU_001572-RB;28.28;1.89;58.81;3.68;12.95;0.97;23.04;1.34
MCU_001572-RC;10.06;2.67;13.98;3.41;3.66;1.07;14.69;3.35
MCU_001573-RA;45.00;2.09;47.00;2.04;49.00;2.56;61.00;2.48
MCU_001574-RA;13.32;0.37;26.41;0.69;25.12;0.79;11.74;0.29
MCU_001574-RB;0.00;0.00;36.04;0.88;5.39;0.16;0.00;0.00
MCU_001574-RC;7.33;0.38;6.51;0.32;0.00;0.00;0.00;0.00
MCU_001574-RD;10.50;0.27;4.94;0.12;5.79;0.17;0.00;0.00
MCU_001574-RE;50.12;1.88;11.16;0.39;0.14;0.01;7.48;0.25
MCU_001574-RF;0.00;0.00;31.94;1.06;7.11;0.28;0.00;0.00
MCU_001574-RG;16.74;1.23;0.00;0.00;16.44;1.36;11.78;0.76
MCU_001575-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001576-RA;1096.00;68.96;1255.00;73.71;957.00;67.47;1029.00;56.38
MCU_001576-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001577-RA;179.00;17.12;172.00;15.32;169.00;18.06;151.00;12.55
MCU_001578-RA;411.00;20.10;377.00;17.23;268.00;14.71;337.00;14.37
MCU_001579-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001581-RA;7.45;0.83;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001581-RB;1.55;0.06;15.86;0.56;11.33;0.48;4.66;0.15
MCU_001582-RA;105.00;14.79;96.00;12.54;94.00;14.73;58.00;7.07
MCU_001583-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001583-RB;180.24;2.32;123.76;1.49;142.71;2.07;25.30;0.28
MCU_001583-RC;0.00;0.00;0.34;0.00;12.29;0.18;0.00;0.00
MCU_001583-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001583-RE;46.76;0.57;30.67;0.35;0.00;0.00;31.36;0.33
MCU_001583-RF;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00
MCU_001583-RG;0.00;0.00;20.04;0.23;0.00;0.00;5.34;0.06
MCU_001583-RH;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00
MCU_001583-RI;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001584-RA;293.30;4.63;139.02;2.06;0.00;0.00;0.00;0.00
MCU_001584-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001584-RC;208.44;3.34;307.94;4.62;354.94;6.40;261.27;3.66
MCU_001585-RA;289.26;22.04;238.04;16.91;235.06;20.04;273.73;18.14
MCU_001586-RA;53.00;5.05;64.00;5.68;30.00;3.19;42.00;3.48
MCU_001587-RA;0.00;0.00;0.00;0.00;43.54;1.21;0.00;0.00
MCU_001587-RB;33.39;0.73;78.60;1.62;0.00;0.00;0.00;0.00
MCU_001587-RC;121.61;3.23;46.40;1.15;33.46;1.00;38.00;0.88
MCU_001588-RA;0.11;0.01;0.13;0.01;0.11;0.01;0.26;0.03
MCU_001588-RB;1849.89;218.21;1961.87;215.02;1207.89;158.83;1375.74;140.75
MCU_001589-RA;17.00;1.94;10.00;1.06;18.00;2.29;8.00;0.79
MCU_001590-RA;13.00;1.86;8.00;1.06;3.00;0.48;11.00;1.36
MCU_001591-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001592-RA;1.00;0.17;0.00;0.00;0.00;0.00;1.00;0.15
MCU_001593-RA;84.00;10.17;97.00;10.91;56.00;7.55;64.00;6.72
MCU_001594-RA;6.24;1.81;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001594-RB;2.47;0.44;8.96;1.48;5.93;1.17;14.58;2.25
MCU_001594-RC;19.30;2.40;17.04;1.97;13.07;1.81;6.42;0.69
MCU_001595-RA;3376.99;359.70;3932.00;389.52;4877.00;579.73;6135.00;567.25
MCU_001597-RA;3.30;0.54;5.43;0.82;6.28;1.14;0.00;0.00
MCU_001597-RB;250.70;30.08;295.57;32.95;159.72;21.36;161.00;16.75
MCU_001598-RA;34.00;3.97;38.13;4.13;38.00;4.94;31.13;3.15
MCU_001598-RB;0.00;0.00;13.87;1.61;0.00;0.00;2.87;0.31
MCU_001599-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001601-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001605-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001606-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001607-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001608-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001609-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001610-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001610-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001610-RC;29.16;0.92;70.00;2.06;23.76;0.84;0.00;0.00
MCU_001610-RD;16.84;0.67;0.00;0.00;4.24;0.19;1.00;0.03
MCU_001611-RA;0.00;0.00;0.00;0.00;6.14;0.11;0.00;0.00
MCU_001611-RB;299.00;6.60;205.00;4.24;149.86;3.72;128.00;2.47
MCU_001612-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001614-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001615-RA;60.00;4.88;66.00;5.01;60.00;5.46;53.00;3.75
MCU_001616-RA;12.00;2.37;11.00;2.00;15.00;3.28;16.00;2.72
MCU_001617-RA;2947.07;117.60;2817.18;105.14;2076.00;93.03;2186.00;76.10
MCU_001617-RB;16.93;0.65;16.82;0.61;0.00;0.00;0.00;0.00
MCU_001618-RA;0.00;0.00;0.00;0.00;0.00;0.00;48.97;2.08
MCU_001618-RB;239.34;11.91;258.94;12.04;249.73;13.94;191.79;8.32
MCU_001618-RC;806.66;41.11;758.06;36.10;622.27;35.58;633.24;28.13
MCU_001619-RA;670.64;30.00;715.84;29.94;471.56;23.68;413.12;16.12
MCU_001619-RB;207.36;8.96;161.16;6.51;51.44;2.50;112.88;4.26
MCU_001620-RA;170.13;4.77;272.01;7.14;101.38;3.20;23.35;0.57
MCU_001620-RB;557.25;18.83;489.81;15.49;396.75;15.07;482.08;14.22
MCU_001620-RC;406.61;53.14;466.18;56.55;388.87;56.59;547.57;62.01
MCU_001621-RA;107.00;9.02;115.00;9.04;84.00;7.92;85.00;6.23
MCU_001622-RA;156.40;6.55;94.29;3.69;99.87;4.70;111.10;4.06
MCU_001622-RB;132.58;3.03;105.52;2.26;77.35;1.99;27.12;0.54
MCU_001622-RC;305.77;5.94;382.78;6.96;200.78;4.39;82.78;1.40
MCU_001622-RD;22.24;0.43;23.42;0.42;0.00;0.00;0.00;0.00
MCU_001622-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001623-RA;414.00;17.82;390.00;15.69;284.00;13.72;243.00;9.12
MCU_001624-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001625-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001626-RA;164.56;3.36;117.69;2.25;86.00;1.98;51.00;0.91
MCU_001626-RB;14.44;0.28;13.31;0.25;0.00;0.00;0.00;0.00
MCU_001627-RA;0.00;0.00;4.00;1.43;0.00;0.00;4.00;1.34
MCU_001628-RA;99.49;1.94;212.74;3.89;113.95;2.50;1.86;0.03
MCU_001628-RB;97.35;1.69;58.11;0.95;26.19;0.51;33.49;0.51
MCU_001628-RC;16.66;0.28;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001628-RD;260.44;7.09;111.77;2.85;137.86;4.22;156.65;3.73
MCU_001628-RE;40.05;1.10;13.37;0.34;0.00;0.00;0.00;0.00
MCU_001629-RA;381.04;11.01;383.53;10.38;261.03;8.48;172.47;4.35
MCU_001630-RA;97.96;2.15;103.47;2.13;71.97;1.78;90.53;1.74
MCU_001631-RA;134.35;4.21;92.09;2.70;146.93;5.18;210.88;5.77
MCU_001631-RB;457.65;13.71;379.91;10.65;231.07;7.78;110.12;2.88
MCU_001632-RA;169.00;3.21;195.00;3.47;111.00;2.37;57.00;0.95
MCU_001633-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001634-RA;652.40;25.58;796.26;29.20;504.14;22.20;595.93;20.39
MCU_001635-RA;89.60;9.54;70.74;7.01;56.86;6.76;79.07;7.31
MCU_001636-RA;13.00;0.73;31.00;1.63;19.00;1.20;12.00;0.59
MCU_001637-RA;53.00;4.23;59.00;4.39;43.00;3.84;25.00;1.74
MCU_001638-RA;1087.00;90.22;1137.00;87.94;843.00;78.26;1006.00;72.61
MCU_001640-RA;722.00;29.29;607.00;23.03;462.00;21.04;387.00;13.69
MCU_001641-RA;0.00;0.00;2.00;0.43;0.00;0.00;0.00;0.00
MCU_001641-RB;3.00;0.18;2.00;0.11;0.00;0.00;0.00;0.00
MCU_001641-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001642-RA;0.00;0.00;1.00;0.07;0.00;0.00;0.00;0.00
MCU_001642-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001642-RC;1.00;0.13;0.00;0.00;1.00;0.15;0.00;0.00
MCU_001643-RA;271.44;8.17;270.29;7.62;161.24;5.46;90.11;2.37
MCU_001643-RB;256.73;3.72;170.71;2.32;21.52;0.35;0.00;0.00
MCU_001643-RC;2.83;0.04;0.00;0.00;100.24;1.67;113.89;1.48
MCU_001645-RA;1771.00;206.56;1805.00;195.63;1472.00;191.42;1712.00;173.21
MCU_001646-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001647-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001648-RA;1.69;0.13;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001648-RB;446.31;23.27;398.00;19.39;296.00;17.31;234.00;10.63
MCU_001649-RA;245.00;31.53;243.00;29.03;206.00;29.52;218.00;24.31
MCU_001650-RA;2090.00;140.50;2061.00;129.28;1670.00;125.75;2079.00;121.67
MCU_001651-RA;340.00;72.99;333.00;65.88;236.00;55.97;294.00;54.36
MCU_001652-RA;8.00;1.62;15.00;2.81;12.00;2.69;17.00;2.97
MCU_001652-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001652-RC;5.00;4.73;4.00;3.33;3.00;2.98;3.00;2.36
MCU_001653-RA;13.00;13.32;12.00;10.78;10.00;10.74;9.00;7.64
MCU_001654-RA;164.00;9.21;121.00;6.35;83.00;5.23;47.00;2.30
MCU_001655-RA;6.60;0.35;10.83;0.54;0.00;0.00;5.32;0.25
MCU_001655-RB;25.41;0.87;19.73;0.63;23.00;0.89;0.00;0.00
MCU_001655-RC;8.98;0.77;1.44;0.12;0.00;0.00;1.68;0.13
MCU_001656-RA;0.00;0.00;2.00;0.95;1.00;0.57;4.00;1.78
MCU_001657-RA;95.00;1.75;99.00;1.71;48.00;0.99;28.00;0.45
MCU_001658-RA;11.00;2.09;9.00;1.58;14.00;2.94;22.00;3.60
MCU_001659-RA;7.00;6.69;2.00;1.68;3.00;3.01;5.00;3.96
MCU_001660-RA;974.00;45.43;854.00;37.23;791.00;41.40;1015.00;41.27
MCU_001661-RA;384.00;7.71;193.62;3.64;233.00;5.26;150.00;2.63
MCU_001661-RB;0.00;0.00;128.38;2.39;0.00;0.00;0.00;0.00
MCU_001662-RA;44.81;3.65;67.52;5.13;7.98;0.73;62.69;4.44
MCU_001662-RB;108.19;7.52;60.48;3.92;109.02;8.49;34.31;2.08
MCU_001663-RA;3.00;1.05;2.00;0.64;5.00;1.91;7.00;2.09
MCU_001664-RA;0.00;0.00;0.00;0.00;1.00;0.24;2.00;0.37
MCU_001665-RA;330.01;9.45;213.67;5.73;143.32;4.62;125.43;3.14
MCU_001665-RB;58.99;1.47;91.33;2.13;99.68;2.79;26.57;0.58
MCU_001666-RA;16.00;4.21;14.00;3.38;21.00;6.08;14.00;3.16
MCU_001667-RA;23.28;0.71;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001667-RB;0.00;0.00;0.00;0.00;5.19;0.24;0.00;0.00
MCU_001667-RC;229.67;7.21;209.42;6.16;225.59;7.96;137.56;3.77
MCU_001667-RD;271.91;8.31;313.43;8.96;95.54;3.28;101.37;2.70
MCU_001667-RE;97.74;3.72;70.94;2.52;0.30;0.01;0.71;0.02
MCU_001667-RF;75.39;2.97;24.22;0.89;110.38;4.88;164.37;5.64
MCU_001668-RA;1301.00;102.00;1271.00;92.90;955.00;83.78;1010.00;68.88
MCU_001668-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001669-RA;58.00;2.22;50.00;1.79;27.00;1.16;42.00;1.40
MCU_001670-RA;3.00;0.77;6.00;1.42;3.00;0.85;0.00;0.00
MCU_001672-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001673-RA;115.41;10.72;145.40;12.57;100.58;10.44;59.56;4.81
MCU_001674-RA;88.77;7.49;94.68;7.45;42.65;4.03;58.47;4.29
MCU_001674-RB;131.23;10.57;71.32;5.35;101.35;9.13;54.53;3.82
MCU_001675-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001676-RA;75.00;3.38;66.00;2.78;51.00;2.58;19.00;0.75
MCU_001678-RA;7718.00;588.52;8501.00;604.40;6144.00;524.32;6940.00;460.39
MCU_001680-RA;2797.00;464.45;3104.00;476.98;2774.00;511.22;4357.00;625.30
MCU_001681-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001682-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001682-RB;0.00;0.00;0.00;0.00;28.60;1.56;52.25;2.21
MCU_001682-RC;231.00;9.73;216.00;8.50;111.40;5.27;29.75;1.09
MCU_001682-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001683-RA;5.00;0.21;3.00;0.12;6.00;0.28;0.00;0.00
MCU_001684-RA;229.00;12.38;268.00;13.54;193.00;11.70;219.00;10.32
MCU_001685-RA;144.48;8.90;207.94;11.96;152.61;10.54;126.76;6.80
MCU_001685-RB;274.52;23.13;239.06;18.77;224.39;21.14;359.24;26.32
MCU_001686-RA;7.00;0.43;4.00;0.23;2.00;0.14;1.00;0.05
MCU_001687-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001687-RB;0.00;0.00;0.00;0.00;1.00;0.16;0.00;0.00
MCU_001687-RC;376.51;5.07;374.04;4.72;341.89;5.19;397.09;4.68
MCU_001688-RA;192.49;85.67;192.96;77.74;156.11;75.28;229.91;86.83
MCU_001689-RA;525.00;52.76;480.00;44.88;352.00;39.50;380.00;33.16
MCU_001690-RA;0.00;0.00;0.00;0.00;10.42;1.26;0.00;0.00
MCU_001690-RB;1160.00;131.62;1135.00;119.70;852.58;107.89;1076.00;105.93
MCU_001691-RA;202.00;2.24;176.00;1.83;100.00;1.25;80.00;0.77
MCU_001691-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001692-RA;378.62;23.66;407.11;23.75;225.31;15.78;250.91;13.66
MCU_001692-RB;0.00;0.00;6.64;0.24;19.65;0.87;6.09;0.21
MCU_001692-RC;37.25;2.24;35.25;1.98;31.04;2.10;0.00;0.00
MCU_001692-RD;10.12;0.43;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001693-RA;251.31;12.44;312.00;14.43;232.00;12.88;225.36;9.72
MCU_001693-RB;14.69;0.80;0.00;0.00;0.00;0.00;8.64;0.41
MCU_001694-RA;794.00;65.84;887.00;68.54;886.00;82.17;1257.00;90.63
MCU_001695-RA;547.25;33.77;642.00;36.98;537.00;37.14;465.65;25.03
MCU_001695-RB;22.75;1.35;0.00;0.00;0.00;0.00;64.35;3.33
MCU_001696-RA;59.00;8.82;66.00;9.14;39.00;6.48;56.00;7.24
MCU_001697-RA;17.95;0.71;38.71;1.43;15.19;0.67;16.99;0.58
MCU_001697-RB;32.05;0.63;29.29;0.54;24.81;0.55;2.01;0.03
MCU_001698-RA;3.00;0.47;1.00;0.14;7.00;1.22;2.00;0.27
MCU_001699-RA;4906.76;150.76;4751.36;136.64;3498.00;120.79;2446.19;65.61
MCU_001699-RB;23.24;1.24;9.64;0.48;0.00;0.00;252.81;11.75
MCU_001700-RA;576.74;29.31;572.45;27.18;342.48;19.52;219.91;9.74
MCU_001701-RA;2350.00;100.10;2481.00;98.81;1673.00;80.00;2136.00;79.35
MCU_001702-RA;8832.00;1197.46;10083.00;1268.33;10490.00;1582.93;14887.00;1748.35
MCU_001703-RA;142.00;3.52;119.00;2.76;99.00;2.76;40.00;0.87
MCU_001704-RA;67.00;27.95;80.00;30.27;79.00;35.78;93.00;32.97
MCU_001705-RA;1890.00;235.59;2159.00;249.91;1635.00;227.06;2019.00;218.17
MCU_001706-RA;3868.00;238.69;4189.00;241.32;3127.00;216.25;4016.47;215.86
MCU_001706-RB;0.00;0.00;0.00;0.00;0.00;0.00;45.53;2.44
MCU_001707-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001708-RA;377.00;11.96;334.00;9.91;204.00;7.27;212.00;5.87
MCU_001708-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001709-RA;1375.69;29.22;1230.39;24.48;788.90;18.85;374.29;6.94
MCU_001709-RB;0.00;0.00;14.78;0.36;44.51;1.30;166.19;3.76
MCU_001710-RA;646.53;17.77;625.37;16.09;462.51;14.29;424.51;10.19
MCU_001711-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001712-RA;121.11;4.88;79.50;2.99;43.27;1.96;43.58;1.53
MCU_001712-RB;22.89;1.27;63.50;3.29;51.73;3.22;46.42;2.24
MCU_001713-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001714-RA;221.00;6.01;225.00;5.73;153.00;4.68;95.00;2.25
MCU_001716-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001720-RA;357.00;25.94;302.00;20.47;253.00;20.58;312.00;19.73
MCU_001721-RA;0.00;0.00;9.26;0.29;2.71;0.10;4.35;0.13
MCU_001721-RB;96.00;3.70;63.74;2.30;58.29;2.52;35.65;1.20
MCU_001722-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001722-RB;191.71;4.03;253.00;4.98;165.00;3.90;71.40;1.31
MCU_001722-RC;52.29;1.08;0.00;0.00;0.00;0.00;32.11;0.58
MCU_001723-RA;435.43;18.46;343.11;13.60;247.76;11.79;361.16;13.36
MCU_001723-RB;47.05;0.96;14.85;0.28;0.00;0.00;3.90;0.07
MCU_001723-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001723-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001723-RE;1069.38;24.35;1053.92;22.48;626.58;16.05;397.94;7.91
MCU_001723-RF;10.83;0.24;12.99;0.27;0.00;0.00;0.00;0.00
MCU_001723-RG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001723-RH;21.31;0.79;10.12;0.35;9.66;0.40;0.00;0.00
MCU_001724-RA;677.00;78.31;686.00;73.74;673.00;86.80;653.00;65.52
MCU_001725-RA;24.00;0.68;19.00;0.50;12.00;0.38;7.00;0.17
MCU_001726-RA;240.00;29.48;245.00;27.95;181.00;24.77;169.00;18.00
MCU_001727-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001728-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_001728-RB;1443.00;55.03;1427.00;50.91;988.00;42.32;807.00;26.85
MCU_001729-RA;0.00;0.00;5.07;0.24;13.25;0.75;30.47;1.34
MCU_001729-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
