"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IV1","IV2","IV3","IV4","B1","B2","B3","B4"
"4838","MCU_004061-RB",4.17276107676442,2.62221664278831,2.12232332437067,1.23554060433552,0.216629374444817,0.657548544278166,12.2510758927953,7.14013196285066,9.48034161507092,0,0,0,0,4.51053914339843
"4839","MCU_008537-RA",5.23906255089652,-1.14664002181511,0.928159341366191,-1.23539135007501,0.216684890477456,0.657577519458864,4.37538424742691,2.677549486069,1.18504270188387,4.79452306567336,1.14093183130797,5.78788159528376,9.92308309713152,12.0281043823958
"4840","MCU_001729-RA",32.9009145472531,-1.79171429823227,1.45056171283119,-1.23518653662465,0.216761088752721,0.657605509450394,0,5.35509897213799,16.5905978263741,37.1575537589686,163.15325187704,4.5016856852207,31.1868325909848,5.26229566729817
"4841","MCU_012023-RB",3.27885511854325,2.86638521109278,2.3207232226326,1.2351258362646,0.216783675263831,0.657605509450394,0,12.4952309349887,10.6653843169548,0,1.14093183130797,1.92929386509459,0,0
"4842","MCU_001784-RA",2.36416740889669,2.75303135218574,2.22944371978387,1.23485124462018,0.216885871552856,0.657779641419598,3.50030739794152,0,2.37008540376773,10.7876768977651,0,0,0,2.25526957169921
"4843","MCU_001294-RC",161.295580410043,0.620152379069144,0.502299631632797,1.2346263863528,0.21696958410718,0.657839406865033,238.020903060024,216.881508371589,182.496576090115,145.034322736619,33.0870231079313,200.003464014805,129.00008026271,145.840765636549
"4844","MCU_009137-RA",5.08328864699638,-2.00612266000569,1.62497282079172,-1.23455767034199,0.216995171048976,0.657839406865033,7.87569164536843,0,0,0,10.2683864817718,4.5016856852207,12.758249696312,5.26229566729817
"4845","MCU_012300-RA",47.8404241910195,-0.340595248755197,0.275918666414086,-1.23440451920729,0.217052205877248,0.657876500166643,54.2547646680936,42.840791777104,29.6260675470966,40.7534460582236,58.1875233967067,50.1616404924592,59.5384985827891,47.3606610056835
"4846","MCU_000353-RB",248.777734739203,0.728712353036299,0.590543867826591,1.23396819904035,0.217214754466637,0.658233320128468,354.406124041579,300.778058935084,359.067938670811,227.739845619485,29.6642276140073,286.17858998903,171.527579250416,260.859513793209
"4847","MCOS_0000818601-mRNA-1",306.390507296538,0.163123856751764,0.132317664604545,1.23281995067922,0.217642946212654,0.658461526681669,336.029510202386,331.123619777199,328.256828421831,294.863168538912,288.655753320918,267.528749293116,343.055158500833,261.611270317109
"4848","MCU_002796-RA",4.06172084429994,-2.62222283254628,2.12749224885585,-1.23254166211722,0.217746813731718,0.658461526681669,0,4.46258247678166,0,0,5.70465915653987,5.78788159528376,0,16.5386435257942
"4849","MCU_004141-RA",202.284231503332,0.288136751921678,0.233710236419771,1.23288032366777,0.21762041749777,0.658461526681669,219.644289220831,228.484222811221,234.638454973005,209.76038412321,142.616478913497,216.080912890594,133.25283016148,233.796278932818
"4850","MCU_007065-RA",24.1306293574927,0.502545177185701,0.407794773099539,1.23234825538834,0.217819021218455,0.658461526681669,42.0036887752983,28.5605278514026,23.7008540376773,19.1780922626934,19.3958411322356,21.2222325160404,14.1758329959022,24.8079652886913
"4851","MCU_007117-RF",6.12476119359205,3.55136061787215,2.87987754978715,1.23316375660994,0.217514674401426,0.658461526681669,14.0012295917661,31.2380773374716,0,0,0,0,0,3.75878261949869
"4852","MCU_007830-RG",22.8883603892905,2.87651823233903,2.33190655652605,1.23354781274954,0.217371449784802,0.658461526681669,37.6283045278714,103.531913461335,20.1457259320257,0,0,0,0,21.8009391930924
"4853","MCU_008706-RD",45.6072260687657,-1.35434852511642,1.0988663263268,-1.23249615778437,0.217763801010627,0.658461526681669,10.5009221938246,35.7006598142533,0,56.335646021662,135.770887925649,23.151526381135,55.2857486840185,48.1124175295832
"4854","MCU_008952-RB",123.076247631466,-0.543372118922056,0.440581791938032,-1.23330588976878,0.217461661307422,0.658461526681669,67.3809174103744,69.6162866377939,187.236746897651,76.7123690507738,197.38120681628,93.2492034795716,138.923163359841,154.110087399446
"4855","MCU_009374-RA",378.660319009706,0.181947361350785,0.147561234674351,1.23302954026049,0.217564743199527,0.658461526681669,427.037502548866,420.375269312833,374.473493795301,390.753629852379,290.937616983533,400.650025984642,328.879325504931,396.175688095162
"4856","MCU_009405-RA",22.887611477887,-1.56963906635987,1.27371751608019,-1.23232902629019,0.217826201251926,0.658461526681669,12.2510758927953,6.24761546749433,0,27.5685076276218,82.1470918541742,6.43097955031529,43.9450822872967,4.51053914339843
"4857","MCU_009911-RB",66.4357428328217,0.445380898475789,0.361445584191577,1.23222116400162,0.21786647955748,0.658461526681669,87.5076849485381,92.8217155170586,67.5474340073803,58.7329075544987,27.3823639513914,66.882187323279,65.20883178115,65.4028175792772
"4858","MCU_011458-RA",19.6225204643752,-0.602685749051018,0.489112073917937,-1.23220378557274,0.217872969570734,0.658461526681669,26.2523054845614,8.92516495356332,15.4055551244902,11.9863076641834,20.5367729635435,28.2963100213873,17.0109995950826,28.56674790819
"4859","MCU_011536-RA",21.91762105824,1.06135086658131,0.861180320419636,1.23243743663828,0.217785723682494,0.658461526681669,34.1279971299299,41.0557587863913,33.1811956527482,10.7876768977651,1.14093183130797,23.151526381135,7.08791649795109,24.8079652886913
"4860","MCU_000906-RD",280.106108250508,0.567262778048507,0.46064052286982,1.23146520960515,0.218148920900434,0.65902425497282,419.161810903498,314.165806365429,363.808109478347,242.123414816505,83.2880236854821,346.629797761994,155.934162954924,315.73774003789
"4861","MCU_004849-RA",242.706070689466,-0.405847868446501,0.329533206090416,-1.23158413460507,0.218104470446224,0.65902425497282,174.140293047591,191.891046501611,244.118796588076,224.14395332023,434.695027728338,179.424329453796,296.274909614356,196.960209261731
"4862","MCU_003255-RA",41.2133357491788,-0.726399697144504,0.590046486898259,-1.23108892820127,0.218289606036841,0.659313629093174,30.6276897319883,24.097945374621,33.1811956527482,35.9589229925502,109.529455805566,32.1548977515764,45.362665586887,18.7939130974934
"4863","MCU_001232-RA",30.6626148775259,0.554279024494799,0.450359081276654,1.23074907898728,0.218416725828605,0.65942631965318,50.7544572701521,30.3455608421153,41.4764945659353,23.9726153283668,12.5502501443877,28.9394079764188,22.6813327934435,34.5808000993879
"4864","MCU_012887-RA",186.877525488087,-0.583204775964556,0.473826676333034,-1.23083989377298,0.218382751567074,0.65942631965318,119.885528379497,113.349594910254,164.720935561857,200.171337991863,435.835959559646,111.255946220454,206.967161740172,142.83373954095
"4865","MCU_004310-RB",17.6633330824852,-1.12462894544012,0.914178015217652,-1.23020782245826,0.218619291348018,0.659766603667416,16.6264601402222,21.420395888552,5.92521350941933,0,28.5232957826994,14.1481550106936,28.3516659918044,26.3114783364908
"4866","MCU_008136-RB",623.028191972381,0.334369178726805,0.271798205520464,1.23021113434698,0.218618051461815,0.659766603667416,881.202387431779,793.44716437178,647.03331522859,459.075583538224,463.218323511038,665.606383457632,415.351906779934,659.29047146007
"4867","MCU_007241-RA",6.08161588282578,1.71641641734833,1.39537509271168,1.23007528679099,0.218668913449143,0.659780767207863,21.0018443876491,8.92516495356332,0,7.19178459851004,3.42279549392392,3.85858773018917,4.25274989877065,0
"4868","MCU_005125-RB",30.2960306282054,-1.50864989507067,1.22695524786891,-1.22958836330098,0.218851289815626,0.660195396660325,14.0012295917661,0,2.37008540376773,46.7465998903153,71.8787053724024,32.797995706608,59.5384985827891,15.0351304779948
"4869","MCU_006242-RA",39.9472623646245,-0.627736236449111,0.510652475607608,-1.22928266567628,0.218965844152242,0.660405303219484,39.3784582268421,16.065296916414,53.3269215847739,16.7808307298568,70.7377735410944,43.0875629871124,41.1099156881163,39.0913392427864
"4870","MCU_004008-RF",13.6688376452765,2.87825911972337,2.34164216677131,1.22916266224056,0.219010824912217,0.660405331383143,8.75076849485381,10.710197944276,77.0277756224512,0,0,12.8619591006306,0,0
"4871","MCU_014249-RA",46.8212329687048,0.972511050085044,0.79129268145986,1.22901560051188,0.219065956951536,0.660435963422974,88.3827617980235,90.1441660309896,49.7717934791223,20.3767230291118,4.5637273252319,45.016856852207,18.4285828946728,57.8852523402798
"4872","MCOS_0000524501-mRNA-1",10.3108164699938,-0.814815755844822,0.663786248508883,-1.22752732174734,0.219624459310804,0.660881677683476,6.12553794639767,15.1727804210577,5.92521350941933,2.39726153283668,12.5502501443877,10.932665235536,11.3406663967217,18.0421565735937
"4873","MCU_000192-RC",13.3111031209502,-2.40562929981853,1.95987779114586,-1.2274384202354,0.219657853459562,0.660881677683476,7.00061479588305,2.677549486069,0,7.19178459851004,0,38.5858773018917,51.0329987852478,0
"4874","MCU_000202-RC",2164.28412957272,0.503568818949195,0.410465509771809,1.22682370859648,0.219888857825091,0.660881677683476,3047.0175899081,2956.90714911553,2476.73924693728,1673.28854992,707.377735410944,2365.31427860596,1482.79213137137,2604.83635531259
"4875","MCU_001779-RA",10.5106750061849,0.716854263550976,0.584178857055333,1.22711435871613,0.219779611810875,0.660881677683476,14.8763064412515,12.4952309349887,9.48034161507092,14.3835691970201,9.1274546504638,5.78788159528376,14.1758329959022,3.75878261949869
"4876","MCU_002127-RA",124.055209346887,0.585334272525491,0.476590944468748,1.22816910249513,0.219383494774334,0.660881677683476,205.643059629065,119.597210377749,162.35085015809,109.075399744069,37.6507504331632,136.979864421716,72.2967482791011,148.847791732148
"4877","MCU_002174-RC",330.68474770898,-0.756269538246949,0.61628284617398,-1.22714682542608,0.21976741103974,0.660881677683476,156.638756057883,129.414891826668,308.111102489805,389.554999085961,908.181737721148,186.498406959143,392.67057398649,174.407513544739
"4878","MCU_003030-RA",401.966585426237,0.227395475111654,0.185265385572242,1.22740399891368,0.219670784147867,0.660881677683476,506.669495852036,444.473214687454,428.985458081959,355.993337626247,308.051594453153,445.666882836849,327.46174220534,398.430957666861
"4879","MCU_003960-RA",4543.04372549478,-0.371662366815052,0.302899783025747,-1.2270143052016,0.219817214305641,0.660881677683476,3358.54494832489,3511.15989273181,3903.53066000545,5070.20814194958,7965.98604619228,3432.21378600327,5362.71762234979,3739.9887064012
"4880","MCU_005323-RB",32.3261960321611,-0.469449319900336,0.382640714600775,-1.22686714190917,0.219872530166451,0.660881677683476,14.8763064412515,41.0557587863913,24.8858967395612,27.5685076276218,41.0735459270871,35.3703875267341,35.4395824897554,38.3395827188866
"4881","MCU_006373-RA",500.523695334038,-0.195142464333299,0.158908184610115,-1.2280202232005,0.21943937643609,0.660881677683476,441.913808990118,558.715326093064,408.839732149933,455.479691238969,642.34462102639,489.397543778993,506.077237953708,501.421601441125
"4882","MCU_007146-RA",208.599682240633,0.186332425346277,0.151698449535437,1.228308040833,0.21933135365503,0.660881677683476,210.893520725977,256.152234167267,215.677771742863,202.5685995247,214.495184285899,187.141504914175,211.219911638942,170.64873092524
"4883","MCU_008957-RA",20.2199195266647,-2.80519730117263,2.2863697792347,-1.22692196452649,0.219851922228096,0.660881677683476,20.1267675381638,0,0,0,0,42.4444650320809,75.1319148782815,24.0562087647916
"4884","MCU_010861-RA",29.6784569993482,1.2740451194474,1.03821509835758,1.22714948131932,0.219766412994438,0.660881677683476,56.8799952165498,65.1537041610123,34.3662383546321,11.9863076641834,0,28.2963100213873,9.92308309713152,30.8220174798893
"4885","MCU_011917-RA",1886.45331716322,-0.225769442613711,0.184023912860737,-1.22684839760235,0.219879576509204,0.660881677683476,1372.12049999308,1619.91743907174,1718.3119177316,2246.23405626797,2287.56832177249,1893.92347756785,2181.66069806935,1771.89012683168
"4886","MCU_012410-RC",8.88416476735864,-2.87626733116156,2.34146731418637,-1.2284037935251,0.219295424529542,0.660881677683476,6.12553794639767,0,2.37008540376773,0,0,16.7205468308197,0,45.857147957884
"4887","MCU_001056-RA",220.725038978125,-0.204222227275358,0.166594398038439,-1.22586491310613,0.220249514433144,0.661075562046323,205.643059629065,211.526409399451,203.827344724025,202.5685995247,222.481707105055,282.963100213873,185.703412246319,251.086678982512
"4888","MCU_001684-RA",253.803422764147,-0.241181809943262,0.196721002669098,-1.2260094584255,0.220195115706661,0.661075562046323,200.392598532152,239.194420755497,228.713241463586,262.500137845617,359.393526862012,244.377222911981,228.230911234025,267.625322508307
"4889","MCU_001747-RB",406.46167262575,0.161817965825884,0.131970017219126,1.22617219604661,0.220133881956728,0.661075562046323,397.284889666363,425.730368284971,462.166653734707,436.301598976276,385.634958982095,405.794809624895,313.285909209438,425.494192527252
"4890","MCU_002996-RB",154.080858393489,0.419263145901354,0.342128332529565,1.22545578964912,0.220403537744556,0.661075562046323,211.768597575462,180.288332061979,183.681618791999,130.650753539599,68.4559098784785,183.282917183986,121.912163764759,152.606574351647
"4891","MCU_003415-RA",45.5402897652811,0.482469042198248,0.393679906932666,1.22553636520943,0.220373197236741,0.661075562046323,54.2547646680936,66.0462206563686,56.8820496904255,34.7602922261319,53.6237960714748,23.7946243361666,28.3516659918044,46.6089044817837
"4892","MCU_004555-RA",69.0933850265267,0.282996264644777,0.23091260766463,1.22555570917891,0.22036591376367,0.661075562046323,58.6301489155205,69.6162866377939,82.9529891318706,92.2945690142122,65.0331143845545,55.949522087743,66.6264150807402,61.6440349597785
"4893","MCU_005992-RA",4.37169127427374,-1.1276081190981,0.919454023770861,-1.22638880242599,0.220052397808308,0.661075562046323,3.50030739794152,3.57006598142533,2.37008540376773,1.19863076641834,12.5502501443877,3.85858773018917,5.67033319836087,2.25526957169921
"4894","MCU_006668-RA",9.8756198248434,-1.28330207760653,1.04694328026695,-1.2257608428217,0.220288686602309,0.661075562046323,5.25046109691229,0,11.8504270188387,5.9931538320917,22.8186366261595,3.21548977515764,15.5934162954924,14.283373954095
"4895","MCU_006671-RA",552.788822208399,-0.275829324620981,0.224981485644891,-1.22600899283041,0.220195290914987,0.661075562046323,419.161810903498,465.893610576006,562.895283394836,551.370152552437,807.779736566046,484.252760138741,652.0883178115,478.868905724133
"4896","MCU_007767-RA",101.905072348106,0.567575438679817,0.462823168918055,1.22633324517146,0.220073295570252,0.661075562046323,141.762449616632,128.522375331312,143.390166927948,74.3151075179371,35.3688867705472,116.400729860707,56.7033319836087,118.777530776159
"4897","MCU_006200-RB",34.342008787592,0.400917330129982,0.327192783115356,1.22532449008398,0.220452984657069,0.661088846168891,37.6283045278714,33.0231103281843,42.6615372678191,43.1507075910603,23.9595684574675,21.865330471072,32.604415890575,39.8430957666861
"4898","MCU_000639-RA",1111.25453460171,-0.266356835726088,0.217492735482278,-1.22467003385403,0.220699569029833,0.661444437010151,840.948852355451,877.343714935275,1097.34954194446,1219.00748944745,1423.88292547235,935.064426615843,1465.78113177629,1030.65819426654
"4899","MCU_004337-RA",40.4500191509783,-0.411150236537361,0.335688276766353,-1.2247977215586,0.220651443654737,0.661444437010151,42.0036887752983,22.3129123839083,30.8111102489805,44.3493383574786,51.3419324088589,54.6633261776799,38.2747490889359,39.8430957666861
"4900","MCU_011465-RA",51.3410246024233,-0.334386583201888,0.273046398011977,-1.22465114221071,0.220706689911456,0.661444437010151,41.1286119258129,33.9156268235406,56.8820496904255,50.3424921895703,69.5968417097864,51.4478364025223,51.0329987852478,56.3817392924803
"4901","MCU_004684-RA",226.677770060475,-0.321508113500985,0.26263627480915,-1.22415730170791,0.220892893083297,0.661557582327577,252.897209501275,217.774024866945,203.827344724025,131.849384306017,192.817479491048,295.181961359472,229.648494533615,289.426261701399
"4902","MCU_005725-RA",13.1488701692984,2.18827293752595,1.78742920995449,1.22425712041579,0.22085524723718,0.661557582327577,28.8775360330176,30.3455608421153,27.2559821433289,0,4.5637273252319,14.1481550106936,0,0
"4903","MCU_008405-RA",124.22431614996,0.448317003200839,0.366237579199359,1.22411524284568,0.220908756632263,0.661557582327577,176.765523596047,153.512837201289,143.390166927948,100.684984379141,51.3419324088589,143.410843972031,100.648414270905,124.039826443457
"4904","MCU_008924-RA",17.8462944578861,-0.721001000975995,0.58901791567941,-1.22407312542327,0.220924643087126,0.661557582327577,15.7513832907369,16.9578134117703,9.48034161507092,10.7876768977651,34.2279549392392,10.932665235536,32.604415890575,12.0281043823958
"4905","MCU_001919-RA",675.391451752595,-0.137179790060216,0.112132384010384,-1.22337352648735,0.221188647677406,0.661704809833685,724.563631373896,615.836381795869,574.745710413675,655.651029230832,654.894871170777,711.909436219902,775.418064875849,690.112488939959
"4906","MCU_002602-RA",4016.90045490353,-0.154542890932623,0.126291546757936,-1.22369940744203,0.221065643286699,0.661704809833685,3388.2975612074,3728.0414011034,3744.73493795301,4345.03652826648,4780.50437318041,3782.70217149545,4483.81597660386,3882.07068941825
"4907","MCU_004715-RA",1290.94560968633,0.0992351815582408,0.0811029834172406,1.22357005102658,0.221114463243368,0.661704809833685,1295.11373723836,1353.0550069602,1289.32645964965,1408.39115054155,1150.05928595844,1357.57978307156,1227.62713744513,1246.41231662577
"4908","MCU_007414-RB",88.1575254380371,-0.557228637270238,0.455495600063413,-1.22334581759442,0.221199108714577,0.661704809833685,81.3821470021404,63.3686711702996,45.0316226715869,94.6918305470489,171.139774696196,65.5959914132159,126.164913663529,57.8852523402798
"4909","MCU_012836-RA",33.874994173318,0.657272063329367,0.537135133513316,1.22366239391241,0.221079611645485,0.661704809833685,65.6307637114036,52.6584732260236,23.7008540376773,22.7739845619485,38.7916822644711,21.2222325160404,31.1868325909848,15.0351304779948
"4910","MCOS_0000571201-mRNA-1",144.560540370091,-0.527662417222213,0.431404968768698,-1.22312549790108,0.221282299413873,0.661738097349272,92.7581460454504,66.9387371517249,118.504270188387,195.376814926189,248.723139225138,113.185240085549,198.46166194263,122.536313395657
"4911","MCU_006257-RA",228.250167138875,-0.281713698019845,0.230354651433878,-1.22295641206407,0.221346159884469,0.661738097349272,199.517521682667,207.063826922669,205.012387425909,210.959014889628,352.547935874164,191.000092644364,250.912244027469,208.988313644127
"4912","MCU_009146-RC",28.0125203044554,-0.583753245356299,0.477375362845062,-1.22283907128606,0.221390485003539,0.661738097349272,28.8775360330176,20.5278793931956,18.9606832301418,21.5753537955301,12.5502501443877,45.6599548072385,36.8571657893457,39.0913392427864
"4913","MCU_009315-RA",120.736976588817,0.841201856610788,0.687811922441984,1.22301145002578,0.221325371654501,0.661738097349272,208.268290177521,166.008068136278,159.980764754322,86.3014151821205,10.2683864817718,141.481550106936,68.0439983803305,125.543339491256
"4914","MCU_008434-RA",18.2476146891593,2.21886372307342,1.81500154182032,1.22251340946414,0.221513536082099,0.661971159415065,51.6295341196375,54.4435062167363,0,14.3835691970201,0,18.0067427408828,0,7.51756523899738
"4915","MCU_000981-RB",57.9923350665908,0.471248266159536,0.385646880879762,1.22196830708055,0.221719612267502,0.662317434122919,67.3809174103744,57.1210557028053,62.8072631998448,82.7055228828655,20.5367729635435,59.8081098179322,60.9560818823794,52.6229566729817
"4916","MCU_007581-RA",46.0448068358551,-0.408008592138239,0.333870193256761,-1.22205755523813,0.22168586256432,0.662317434122919,36.753227678386,27.6680113560463,46.2166653734707,47.9452306567336,66.1740462158625,57.235717997806,51.0329987852478,35.3325566232877
"4917","MCU_011980-RC",159.375612083762,1.32516843638783,1.08466270934846,1.22173319407638,0.221808539221176,0.662448321835057,299.276282524,369.501829077522,154.055551244902,88.6986767149572,0,115.114533950644,82.2198313762326,166.138191781842
"4918","MCU_011088-RE",5.77104732508111,-2.7901679291403,2.28491914604406,-1.2211232655523,0.222039352016324,0.663002823171963,0,0,5.92521350941933,0,30.8051594453153,6.43097955031529,0,3.00702609559895
"4919","MCU_007607-RB",86.5102531136393,-0.501181099800033,0.410494325265189,-1.22092089696066,0.222115971540762,0.663096776189487,49.0043035711813,122.274759863818,72.2876048149158,43.1507075910603,81.0061600228662,115.757631905675,80.8022480766424,127.798609062955
"4920","MCU_006253-RA",966.775265774911,0.389582543701296,0.319130323245997,1.22076316577723,0.222175703859624,0.663140286824914,1245.2343568177,1125.46330064434,1113.94013977083,902.56896711301,394.762413632559,1077.18907467781,840.626896656999,1034.41697688604
"4921","MCU_009815-RA",227.022632736305,0.268506561130511,0.219987623790891,1.22055303159117,0.222255298905981,0.663243053126261,206.51813647855,240.086937250853,238.193583078657,305.650845436677,237.313820912059,169.777860128324,249.494660727878,169.145217877441
"4922","MCU_009579-RA",9.44284940823301,1.63283320071047,1.33834101569465,1.22004271076081,0.222448684252525,0.663685275954557,15.7513832907369,16.9578134117703,21.3307686339096,3.59589229925502,0,14.1481550106936,0,3.75878261949869
"4923","MCU_001960-RC",416.838621989454,0.383381309141048,0.314400426336912,1.21940454600471,0.222690685354371,0.66376610928996,630.055331629474,492.669105436696,424.245287274424,341.609768429227,214.495184285899,490.040641734025,328.879325504931,412.714331620956
"4924","MCU_008218-RA",8.5825954314431,-2.90943383420775,2.3852051067383,-1.21978350037424,0.222546957780394,0.66376610928996,3.50030739794152,4.46258247678166,0,0,53.6237960714748,7.07407750534681,0,0
"4925","MCU_010729-RA",27495.5851968616,0.148760398565788,0.121961678754289,1.21973065708196,0.222566995886499,0.66376610928996,27847.5705811733,29490.5300395639,27330.6398335476,30982.2080503813,21217.9092668344,28624.9330764084,26016.9062973793,28453.9844296051
"4926","MCU_014149-RA",21.6892741466775,0.995765171084816,0.816486908320946,1.21957273403507,0.222626887793533,0.66376610928996,38.5033813773568,31.2380773374716,34.3662383546321,11.9863076641834,1.14093183130797,19.2929386509459,9.92308309713152,27.0632348603906
"4927","MCU_014915-RA",55.6582790263413,-0.333942202532671,0.273863347356563,-1.219375304348,0.22270177871785,0.66376610928996,41.1286119258129,44.6258247678166,52.1418788828901,58.7329075544987,81.0061600228662,48.8754445823962,62.3736651819696,56.3817392924803
"4928","MCOS_0000599101-mRNA-1",88.5137465781093,-0.678185761369506,0.556425034094222,-1.21882683167462,0.222909925268962,0.663784303604407,51.6295341196375,72.2938361238629,63.9923059017287,83.9041536492838,222.481707105055,38.5858773018917,110.571497368037,64.6510610553775
"4929","MCU_002770-RA",18428.0321486676,-0.325420216418795,0.266905082303819,-1.2192357433208,0.222754729224692,0.663784303604407,15259.5901013261,15655.6318450454,14776.2974497899,19741.4487229101,32011.1243910078,14933.3776137871,18108.2090689654,16938.5779965089
"4930","MCU_006304-RA",36.6351081475845,0.508933638709214,0.417504215172245,1.21899042025061,0.22284782848985,0.663784303604407,35.0030739794152,33.9156268235406,65.1773486036126,39.5548152918052,28.5232957826994,39.2289752569232,15.5934162954924,36.0843131471874
"4931","MCU_006328-RA",29.4334962190339,0.515886609585345,0.423285920034553,1.21876628814687,0.222932910196889,0.663784303604407,38.5033813773568,37.485692804966,22.5158113357934,39.5548152918052,39.9326140957791,22.5084284261035,18.4285828946728,16.5386435257942
"4932","MCU_011162-RA",58.3609214382339,0.747761439720836,0.613540948393643,1.2187637054684,0.222933890730469,0.663784303604407,42.8787656247837,67.8312536470813,88.8782026412899,92.2945690142122,92.4154783359459,19.9360366059774,45.362665586887,17.290400049694
"4933","MCU_002147-RA",32.4129696012796,-0.703196469210331,0.577174873376425,-1.21834213796711,0.223093983418783,0.664126322015979,23.6270749361053,26.77549486069,29.6260675470966,17.9794614962751,76.4424326976343,15.4343509207567,45.362665586887,24.0562087647916
"4934","MCU_000894-RA",69.7873135120217,0.346087015623116,0.284208871644106,1.21772066304987,0.223330142100808,0.664425270816526,81.3821470021404,72.2938361238629,77.0277756224512,80.3082613500288,86.7108191794061,54.0202282226484,65.20883178115,41.3466088144856
"4935","MCU_000960-RA",73.8497388815594,-0.374193845675613,0.307269525934829,-1.21780330977234,0.223298726277666,0.664425270816526,70.0061479588305,38.3782093003223,85.3230745356383,64.7260613865904,68.4559098784785,87.4613218842879,77.967081477462,98.4801046308657
"4936","MCU_008527-RB",315.43197927693,-0.229246527301132,0.188249366059097,-1.2177811383926,0.223307153792712,0.664425270816526,333.40427965393,282.035212532601,272.559821433289,272.089183976963,448.386209704034,311.25941023526,309.033159310667,294.688557368697
"4937","MCU_010216-RA",17.2052708673181,-1.33552158605799,1.09705419204088,-1.21737066021642,0.22346322086711,0.664686529964252,7.00061479588305,11.6027144396323,0,20.3767230291118,57.0465915653987,5.14478364025223,18.4285828946728,18.0421565735937
"4938","MCU_002558-RC",61.5207738656255,-0.713600736530775,0.586323380375481,-1.21707706091097,0.223574897514283,0.664749416885451,40.2535350763275,55.3360227120926,61.622220497961,28.7671383940402,165.435115539656,31.5117997965449,58.1209152831989,51.1194436251822
"4939","MCU_006061-RA",8.89747775582027,0.948967542502384,0.779672014002161,1.21713685429237,0.223552150612514,0.664749416885451,5.25046109691229,7.14013196285066,21.3307686339096,13.1849384306017,3.42279549392392,2.57239182012611,8.50549979754131,9.77283481069659
"4940","MCU_005011-RA",63.5654507937494,0.598546783039627,0.491902830484383,1.21679881868179,0.223680769611607,0.664929575252318,84.882454400082,112.457078414898,73.4726475167996,35.9589229925502,22.8186366261595,68.168383233342,45.362665586887,65.4028175792772
"4941","MCU_009074-RA",65.0759773492762,-0.852973718615197,0.7011199026395,-1.21658751292613,0.223761196108235,0.66499228392163,38.5033813773568,45.518341263173,33.1811956527482,68.3219536858454,132.348092431725,12.218861145599,56.7033319836087,133.812661254153
"4942","MCU_014250-RB",46.1538473346079,-0.677600654210192,0.557005846856973,-1.21650546046097,0.223792432219319,0.66499228392163,33.2529202804445,13.387747430345,36.7363237583998,58.7329075544987,96.9792056611778,42.4444650320809,53.8681653844283,33.8290435754882
"4943","MCU_010368-RB",78.4195662710636,0.678820873279853,0.558080764868679,1.21634880829406,0.223852075948214,0.665034945437897,82.2572238516258,106.209462947404,116.134184784619,82.7055228828655,14.8321138070037,102.252574850013,42.5274989877065,80.437948057272
"4944","MCU_006340-RD",14.2780935131142,-0.903280212719924,0.742856378253631,-1.2159553840588,0.22400191836672,0.665345503886586,8.75076849485381,12.4952309349887,7.11025621130319,10.7876768977651,14.8321138070037,10.2895672805045,43.9450822872967,6.0140521911979
"4945","MCU_002322-RA",8.82347287906094,0.719394486024063,0.591745841274456,1.2157153220962,0.224093385335771,0.665482581123517,11.37599904331,8.03264845820699,13.0354697207225,11.9863076641834,3.42279549392392,5.78788159528376,5.67033319836087,11.2763478584961
"4946","MCU_002110-RA",24.2200017826225,0.520512979691882,0.428206797426523,1.21556449551971,0.224150866029524,0.665518695439457,28.0024591835322,26.77549486069,29.6260675470966,31.1643999268769,10.2683864817718,28.9394079764188,14.1758329959022,24.8079652886913
"4947","MCU_002124-RB",66.4663623943395,-1.16652824686639,0.959846231048687,-1.2153282568937,0.22424091882575,0.665651484325073,26.2523054845614,24.097945374621,34.3662383546321,79.1096305836105,269.259912188682,14.1481550106936,69.4615816799207,15.0351304779948
"4948","MCU_008664-RA",110.582102026628,0.509925638651058,0.419637562860603,1.21515727804483,0.224306111102948,0.665710436852625,153.138448659942,148.157738229151,130.354697207225,88.6986767149572,35.3688867705472,124.117905321085,93.5604977729544,111.259965537161
"4949","MCOS_0000365601-mRNA-1",798.434128869241,-0.315337415598597,0.259530422047678,-1.21503064307685,0.224354404297981,0.66571922148229,626.555024231533,748.821339603963,642.293144421055,827.055228828655,1301.8032195224,671.394265052916,907.253311737739,662.297497555669
"4950","MCU_000428-RB",83.5318743402951,-0.850076602269889,0.699774143911268,-1.21478709904675,0.224447302529941,0.665860330838825,93.6332228949358,53.55098972138,62.8072631998448,28.7671383940402,20.5367729635435,183.282917183986,59.5384985827891,166.138191781842
"4951","MCU_013379-RA",186.469563404775,-0.177379432974251,0.146062793312586,-1.21440531809251,0.224592985627976,0.666157946666699,196.017214284725,167.793101126991,158.795722052438,178.595984196333,211.072388791975,203.218953789963,167.274829351646,208.988313644127
"4952","MCU_008557-RB",259.798867005836,0.162314674008286,0.133677506190918,1.21422577839287,0.224661519210023,0.666226657835054,261.647977996129,272.217531083681,254.784180905031,311.643999268769,249.864071056446,273.959728843431,219.725411436484,234.548035456718
