"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IV1","IV2","IV3","IV4","ICR1","ICR2","ICR3","ICR4"
"6914","MCOS_0000070301-mRNA-1",5927.46705774027,0.280712965281403,0.321133630761226,0.874131322266034,0.382046741561428,0.78851706712201,4190.74015211002,5268.98998936934,6374.04942374464,10175.4623819665,6444.56869638871,4855.22083290211,3399.11203855045,6711.59294689044
"6915","MCU_001953-RB",28.6333465197137,-0.374500257946419,0.42852157434893,-0.873935597094294,0.382153327638371,0.788558124283719,30.8409448423681,31.1937418837816,19.5823330990619,17.8181955406543,44.276381922273,22.1420670159084,39.7914961739359,23.4216116797262
"6916","MCU_009163-RA",165.906626254696,0.245175144072731,0.280555476439807,0.873891849070117,0.382177153997631,0.788558124283719,117.921259691407,168.813191371053,167.673727160717,266.00020485691,169.569122255514,142.778156274995,133.148467966632,161.348880460336
"6917","MCU_004374-RA",1661.6734038548,0.11605957134961,0.132827262001874,0.873763183855834,0.382247233838485,0.788588698406127,1487.62204533776,1628.49681893272,1665.72220923895,2133.09255186689,1639.1681818033,1577.4313949954,1480.70279031858,1681.15123834479
"6918","MCU_012775-RB",43.536520648134,0.579603482200752,0.663525027472025,0.873521658118901,0.382378806485186,0.788746107045909,9.07086613010827,60.5525577743995,79.5532282149388,59.8182278864821,32.9717737719054,55.7369273159072,20.660969167236,29.9276149240946
"6919","MCU_009327-RA",111.30330719099,0.501251061200515,0.573957514108644,0.873324329552437,0.382486323054988,0.788853856047793,160.554330502916,180.740210326617,128.509060962594,52.1818583690589,94.2050679197297,48.1017317931802,180.592174943248,45.5420227105788
"6920","MCU_002309-RB",342.782464945527,0.117382064064065,0.134550550283662,0.872401218847472,0.382989535831351,0.789327263077333,391.861416820677,373.407439608797,354.929787420496,306.727508949834,327.83363636066,316.097094640899,373.427887170783,297.974948592073
"6921","MCU_004602-RA",381.226996136549,-0.232731384845221,0.26680939081119,-0.872275837584426,0.383057915845617,0.789327263077333,427.237794728099,366.985198632725,352.481995783114,255.818378833679,385.298727791695,380.232737031805,587.689789645823,294.071346645452
"6922","MCU_005496-RA",2567.01010235528,0.333445995809913,0.382307548172384,0.872193074408149,0.383103057047905,0.789327263077333,1927.55905264801,2296.40988044427,3147.8600456742,4076.54859405111,2060.26483540449,1538.49189782949,1440.91129414464,4048.03521864602
"6923","MCU_006086-RC",6.55485509639226,0.986994239012092,1.13086501584288,0.872778116914724,0.382784029456641,0.789327263077333,11.7921259691407,1.83492599316362,6.11947909345683,15.2727390348465,11.3046081503676,3.05407820909081,3.06088432107199,0
"6924","MCU_007490-RA",367.216827990908,-0.162233396795288,0.185960317900742,-0.872408687115072,0.382985463048536,0.789327263077333,407.281889241861,365.150272639561,248.450851194347,365.273008583412,358.92130877417,424.516871063622,415.515046585523,352.625375844767
"6925","MCU_009607-RA",907.983191134611,0.178741234989752,0.204927910667785,0.872215182438057,0.383090998430842,0.789327263077333,933.392124788141,806.449973995412,845.712010715734,1271.45552465097,722.552870944327,1007.08228944769,720.838257612455,956.382476922154
"6926","MCU_011432-RA",26.5731501820975,0.431169760779583,0.49410020213952,0.87263627683729,0.382861360844764,0.789327263077333,40.8188975854872,27.5238898974543,30.5973954672842,22.9091085522698,30.1456217343135,9.16223462727242,30.6088432107199,20.8192103819789
"6927","MCU_006088-RA",12.1418440296359,-0.79952953935111,0.916874343774685,-0.872016481625522,0.383199386267367,0.789411757187141,6.34960629107579,15.5968709418908,11.0150623682223,2.54545650580775,16.9569122255514,8.39871507499972,33.6697275317919,2.60240129774736
"6928","MCU_011946-RA",1739.68266800462,-0.17096611900026,0.196166831622907,-0.871534283272259,0.383462495173177,0.789725762176538,1347.02362032108,1403.71838477017,1655.93104268942,2140.72892138432,2029.17716299098,1803.43318246812,1451.62438926839,2085.82464014451
"6929","MCU_012243-RA",79.7974077281193,0.32707153015416,0.375274575844237,0.871552594306084,0.383452501837047,0.789725762176538,96.1511809791476,87.1589846752721,53.8514160224201,118.36372752006,105.509676070097,54.9734077636345,74.2264447859959,48.1444240083261
"6930","MCU_012331-RA",137.853726587959,0.301537315463958,0.346078016251152,0.871298670543491,0.383591096198667,0.789876615116159,211.351180831523,160.556024401817,157.882560611186,78.9091516800403,115.872233541268,109.946815527269,166.818195498424,101.493650612147
"6931","MCU_001061-RC",153.576346709496,-0.192672582085284,0.221158846240166,-0.871195456843959,0.383647440128713,0.789878656851355,149.669291146786,156.88617241549,155.434768973804,110.727358002637,192.178338556249,124.45368702045,184.418280344588,154.842877215968
"6932","MCU_000621-RA",8.69119996298655,-0.556152169901414,0.638457767864407,-0.871086856318941,0.383706730174608,0.789886762780101,8.16377951709744,6.42224097607268,4.89558327476547,8.90909777032713,15.0728108671568,12.9798323886359,9.18265296321598,3.90360194662104
"6933","MCU_002870-RA",120.780267195198,-0.246857999139856,0.28343432245187,-0.870953090664503,0.383779766737078,0.789923160441095,130.620472273559,143.124227466763,72.2098533027906,95.4546189677906,142.249652558792,126.744245677268,153.0442160536,102.794851261021
"6934","MCU_005159-RC",58.1701398096229,0.414480989520269,0.475956298229801,0.87083833339705,0.383842431428667,0.789938202550777,71.6598424278553,60.5525577743995,45.2841452915806,89.0909777032713,51.8127873558514,88.5682680636334,33.6697275317919,24.7228123285999
"6935","MCU_005375-RA",89.7239224426524,-0.223193784832002,0.256387221038273,-0.870533967832521,0.384008664517632,0.790166350781054,97.0582675921584,64.2224097607268,99.1355613140007,71.272782162617,78.1902063733757,119.109050154541,96.4178561137678,92.3852460700312
"6936","MCOS_0000371701-mRNA-1",11.5939587413145,0.976687962897011,1.12281152962715,0.869859221361343,0.384377342876664,0.790595655743643,16.3275590341949,22.9365749145453,14.6867498242964,7.63636951742325,3.76820271678919,0,22.191411327772,5.20480259549472
"6937","MCU_000451-RD",9.49170068294618,1.55246787138933,1.78538185346659,0.86954388405762,0.384549715943702,0.790595655743643,18.1417322602165,0,19.5823330990619,19.0909237935581,0,5.34463686590891,13.773979444824,0
"6938","MCU_000866-RB",359.07655490048,0.139018480112366,0.159853419764234,0.869662221286244,0.384485023634178,0.790595655743643,353.763779074222,348.635938701088,352.481995783114,449.273073275068,341.964396548619,309.225418670444,306.088432107199,411.179405044083
"6939","MCU_003394-RF",3.18714895411485,-1.57430135619884,1.81030527263969,-0.86963308343199,0.384500952027975,0.790595655743643,0,2.75238898974543,3.6716874560741,0,10.3625574711703,6.10815641818161,0,2.60240129774736
"6940","MCU_004087-RA",56.1667361507056,-0.229680788338461,0.264096492204942,-0.869685115545671,0.384472508624457,0.790595655743643,52.6110235546279,66.9747987504722,35.4929787420496,50.909130116155,59.3491927894297,58.791005524998,62.7481285819759,62.4576311459366
"6941","MCU_004939-RA",47.268398514896,-0.494975600863553,0.569132965309152,-0.869701161300124,0.384463737457461,0.790595655743643,66.2173227497903,19.266722928218,22.0301247364446,49.6364018632511,65.0014968646135,87.041228959088,39.0262750936679,29.9276149240946
"6942","MCU_004704-RA",4.17588605866456,-0.781156539308806,0.898567247915041,-0.869335646409699,0.384663570960875,0.790601923896253,2.72125983903248,4.58731498290906,4.89558327476547,0,3.76820271678919,6.10815641818161,6.12176864214399,5.20480259549472
"6943","MCU_011164-RC",37.3107592951188,1.12045548581697,1.28877033205906,0.869398881976762,0.384628994406259,0.790601923896253,70.7527558148445,84.4065956855266,35.4929787420496,14.0000107819426,0.942050679197297,3.05407820909081,87.2352031505518,2.60240129774736
"6944","MCU_011406-RA",128.316566053802,0.18673131049662,0.214904383581957,0.868904148832346,0.384899560114149,0.790973030361306,128.806299047537,162.390950394981,134.62854005605,120.909184025868,126.234791012438,100.784580899997,149.983331732528,102.794851261021
"6945","MCU_007636-RB",228.897728193384,-0.249121876355324,0.286798014288824,-0.8686318033724,0.385048553375965,0.791165278138953,156.018897437862,165.143339384726,205.61449754015,310.545693708546,301.456217343135,222.947709263629,193.600933307804,275.85453756122
"6946","MCU_003354-RD",21.8540810891543,2.05424666594862,2.36601769951881,0.868229627515634,0.385268638002739,0.79127668297983,0,36.6985198632725,35.4929787420496,68.7273256568093,33.9138244511027,0,0,0
"6947","MCU_006480-RB",187.114016284346,0.300349498994936,0.345933606010677,0.868228740360272,0.385269123569997,0.79127668297983,214.979527283566,137.619449487272,178.68878952894,294.000226420795,155.438362067554,111.473854631814,152.278994973332,252.432925881494
"6948","MCU_010117-RA",229.745210610179,-0.226266925802201,0.26059214361207,-0.868279920744783,0.38524111159213,0.79127668297983,233.121259543782,231.200675138616,217.853455727063,165.454672877504,265.658291533638,220.657150606811,337.462496398187,166.553683055831
"6949","MCU_009698-RA",5.56745750094454,-2.56818245367886,2.95868154296061,-0.868015842999111,0.385385659620011,0.791358809322095,6.34960629107579,0,0,0,0,0,16.069642685628,22.1204110308526
"6950","MCU_012089-RA",62.2391595368123,-0.258356202396219,0.297661486984797,-0.867953073181464,0.385420022760236,0.791358809322095,41.725984198498,56.8827057880723,58.7469992971856,70.0000539097131,72.5379022981919,84.7506703022699,48.2089280568839,65.060032443684
"6951","MCU_007623-RA",28.8464224363963,0.421115094454862,0.485669541544838,0.86708154090817,0.385897333820678,0.791894478221081,36.2834645204331,26.6064269008725,34.2690829233583,35.6363910813085,12.2466588295649,25.1961452249992,43.6176015752759,16.9156084353578
"6952","MCU_009026-RC",36.4829945783968,0.961029404120265,1.1081700185066,0.867221985860414,0.385820392107014,0.791894478221081,52.6110235546279,10.0920929623999,55.0753118411115,75.0909669213286,44.276381922273,0,35.2001696923279,19.5180097331052
"6953","MCU_010696-RC",32.8347510596459,0.686383669542555,0.791593767668834,0.867090795274813,0.385892263596945,0.791894478221081,57.1464566196821,36.6985198632725,35.4929787420496,33.0909345755008,7.53640543357838,15.270391045454,69.6351183043879,7.80720389324208
"6954","MCU_012073-RA",14.0930299234846,-1.59057067572103,1.83441717404763,-0.867071404598467,0.385902887284471,0.791894478221081,0,7.33970397265449,20.8062289177532,0,0,19.8515083590902,28.3131799699159,36.433618168463
"6955","MCU_013744-RA",56.224230331463,0.393318079422732,0.453730443437138,0.866854065253446,0.38602197453105,0.792024957089588,68.9385825888228,90.8288366615993,53.8514160224201,42.0000323458279,62.1753448270216,37.4124580613624,71.1655604649239,23.4216116797262
"6956","MCU_009980-RB",12.9482181914885,-0.621445654659685,0.717161026213369,-0.86653573178807,0.386196440218599,0.792269005451323,3.62834645204331,7.33970397265449,7.3433749121482,22.9091085522698,19.7830642631432,19.8515083590902,8.41743188294798,14.3132071376105
"6957","MCU_002398-RA",383.233395907321,0.129216035330453,0.149216120820616,0.865965651833249,0.386508998244884,0.792523750140438,346.507086170136,424.785367417379,358.60147487657,472.182181827338,405.081792054838,371.834021956806,329.045064515239,357.830178440262
"6958","MCU_004083-RC",428.941461529839,-0.383437949897452,0.442903630908821,-0.865736749799618,0.38663454190747,0.792523750140438,427.237794728099,193.584692278762,438.154703091509,430.18214948151,374.936170320524,741.377485256793,202.78358627102,623.275110810492
"6959","MCU_004596-RB",13.6631947266185,0.859174872723494,0.991894158923139,0.866196120820257,0.386382620309738,0.792523750140438,19.0488188732274,31.1937418837816,9.79116654953093,10.181826023231,0,7.63519552272702,14.539200525092,16.9156084353578
"6960","MCU_004846-RA",353.622985835808,0.183190665947946,0.211641309743691,0.8655714055531,0.38672524212895,0.792523750140438,327.458267296908,367.902661629306,329.227975227978,478.545823091857,357.037207415776,301.590223147717,258.644725130583,408.577003746335
"6961","MCU_006134-RA",234.960551477039,-0.154264809328597,0.178119774247766,-0.866073460850071,0.386449877905914,0.792523750140438,243.099212286902,247.715009077089,183.584372803705,215.091074740755,221.381909611365,302.35374269999,238.748977043616,227.710113552894
"6962","MCU_007792-RB",1326.02166668924,-0.14115678357936,0.16306109691056,-0.865668060952546,0.386672219862022,0.792523750140438,1379.67873838947,1326.6514930573,1128.43194483344,1211.63729676449,1364.08938347769,1530.09318275449,1625.32957448923,1042.26171974782
"6963","MCU_010851-RA",10.3459618607731,0.883869983919273,1.02076401898487,0.865890614755669,0.386550150356479,0.792523750140438,20.862992099249,8.2571669692363,14.6867498242964,10.181826023231,6.59435475438108,3.05407820909081,19.1305270067,0
"6964","MCU_014356-RA",131.291531083125,-0.252129371305209,0.291310963019349,-0.865499082808161,0.386764919129503,0.792523750140438,143.319684855711,112.847948579563,94.2399780392352,128.545553543291,93.2630172405324,187.825809859085,122.43537284288,167.854883704705
"6965","MCU_004931-RA",405.746411467659,0.183790542727682,0.212410667239786,0.865260418019424,0.386895870704767,0.792678259146737,387.325983755623,395.426551526761,389.198870343855,553.636790013186,377.762322358116,398.55720628635,280.836136458355,463.22743099903
"6966","MCU_001115-RC",291.620363817485,-0.226762819933085,0.262139359098902,-0.86504682361541,0.387013089491584,0.792804591881267,230.39999970475,243.12769409418,254.570330287804,346.182084789854,244.933176591297,264.177765086355,291.549231582107,458.022628403535
"6967","MCU_001276-RB",40.6827045055595,0.608387511911249,0.703471283159838,0.864836314537967,0.387128636270864,0.792927463698181,59.8677164587146,54.1303167983269,30.5973954672842,52.1818583690589,35.7979258094973,6.87167597045432,70.4003393846559,15.6144077864842
"6968","MCU_001957-RA",14.7917276621748,1.58558427852943,1.83381544040685,0.864636780557184,0.387238178327038,0.793038002974573,14.5133858081732,48.625538818836,25.7018121925187,0,10.3625574711703,0,19.1305270067,0
"6969","MCU_010189-RB",18.2976779811944,0.823581329681786,0.953014920311822,0.864185137219377,0.387486195573264,0.793432057803197,31.7480314553789,16.5143339384726,22.0301247364446,22.9091085522698,16.0148615463541,13.7433519409086,0,23.4216116797262
"6970","MCU_001610-RC",18.831516241262,2.01158048382095,2.32848453158664,0.86390115825689,0.387642190506209,0.793637598066513,27.2125983903248,64.2224097607268,29.3734996485928,0,0,0,29.8436221304519,0
"6971","MCU_002772-RC",10.0848611476995,-1.57241302338827,1.82034755123062,-0.863798246837679,0.387698731114087,0.793639491177452,0,6.42224097607268,0,14.0000107819426,11.3046081503676,9.92575417954512,39.0262750936679,0
"6972","MCU_007153-RB",687.316158992352,0.607249019321039,0.703177873272778,0.863578110748479,0.387819693054506,0.793773238652868,1056.75590415761,1033.9807971477,871.413822908253,357.636639065989,732.915428415497,174.845977470449,1170.78825281004,100.192449963273
"6973","MCU_002138-RA",267.0079461462,-0.116834249407157,0.135334438738273,-0.863300210178624,0.387972428672838,0.793971971484497,268.497637451205,254.137250053162,257.018121925187,246.909281063352,253.411632704073,319.914692402262,291.549231582107,244.625721988252
"6974","MCU_005664-RD",102.735425868707,0.235883142122185,0.273430904355691,0.862679157200672,0.388313895124218,0.794442908017577,111.571653400332,115.600337569308,107.70283204484,110.727358002637,97.0312199573216,135.142960752268,80.3482134281398,63.7588317948103
"6975","MCU_006237-RA",1157.55627523108,-0.208791235729077,0.242004107164037,-0.862759058826852,0.388269953469586,0.794442908017577,858.103935908242,995.447351291265,1043.98313334374,1397.45562168845,1252.92740333241,1057.47457989769,933.569717926958,1721.48845845988
"6976","MCU_003375-RB",163.28609555893,-0.126342864226059,0.146494483315875,-0.862441106083401,0.388444828561991,0.79459686117827,140.598425016678,149.546468442835,154.210873155112,182.000140165254,178.989629047487,176.373016574994,164.52253225762,160.047679811463
"6977","MCU_000507-RG",47.2259188588853,0.905180924295138,1.05047507845891,0.861687195495462,0.388859673629232,0.795331452298858,68.9385825888228,65.1398727573086,50.179728566346,62.3636843922899,26.3774190175243,12.2163128363632,92.5917507124278,0
"6978","MCU_010246-RA",15.712310593049,-1.29959625001895,1.50859803069023,-0.861459595982868,0.388984964982266,0.795473695943958,6.34960629107579,0,13.462854005605,16.5454672877504,26.3774190175243,12.2163128363632,0,50.7468253060735
"6979","MCU_002189-RA",325.03809828942,0.167056903269659,0.193953434213977,0.861324801732334,0.389059179510758,0.795511461759352,286.639369711421,305.515177861743,357.377579057879,426.363964722798,361.747460811762,297.772625386354,248.6968510871,316.191757676304
"6980","MCU_010043-RB",729.11427477402,-0.149185868633703,0.17322743757295,-0.8612138511307,0.3891202727551,0.795522391434853,772.837794285224,711.951285347486,514.036243850374,766.182408248133,650.957019325333,743.668043913612,863.93459962257,809.346803599429
"6981","MCU_000658-RB",405.914228395455,-0.150727734963048,0.175098879967706,-0.860814957758999,0.389339965484523,0.795745626465441,370.998424721428,454.144183307997,398.990036893386,315.636606720161,423.922805638784,466.510446438621,477.497954087231,339.61336935603
"6982","MCU_005363-RA",1905.82731642464,0.151420889749134,0.175934040843423,0.86066851544605,0.389420638332406,0.795745626465441,1619.14960422433,1825.7513631978,1960.68110154357,2618.00201622327,1694.74917187594,1592.70178604086,1890.09606826196,2045.48742002942
"6983","MCU_007667-RE",195.222570075082,-1.08778604987557,1.26393199714618,-0.860636531341613,0.389438259243152,0.795745626465441,0,28.4413528940362,112.598415319606,358.909367318893,130.002993729227,480.253798379529,74.2264447859959,377.348188173367
"6984","MCU_013198-RA",518.096474660871,0.268913960779039,0.312468781928399,0.860610647628342,0.389452519638027,0.795745626465441,393.675590046699,470.658517246469,531.170785312053,869.273396733347,522.8381269545,429.861507929531,318.331969391487,608.961903672882
"6985","MCU_003764-RE",8.66816168922331,-2.54151670760449,2.95420783468198,-0.860303962966805,0.389621508924252,0.795852996931517,0,10.0920929623999,0,0,0,26.7231843295446,0,32.530016221842
"6986","MCU_004409-RA",348.162958155445,0.166822737754755,0.193955014506479,0.860110465198529,0.389728152947263,0.795852996931517,293.896062615508,344.966086714761,365.944849788719,468.363997068626,343.848497907014,328.313407477262,267.827378093799,372.143385577872
"6987","MCU_007916-RA",3.64082362635771,-1.56354522057912,1.81736610041649,-0.860335856501775,0.389603932880972,0.795852996931517,0,0,3.6716874560741,3.81818475871163,11.3046081503676,0,3.82610540133999,6.5060032443684
"6988","MCU_008557-RA",118.734422827879,0.450659432560729,0.523922318261481,0.860164602371095,0.389698314091849,0.795852996931517,173.253543085068,159.638561405235,139.524123330816,76.3636951742325,108.335828107689,46.5746926886348,192.835712227536,53.3492266038209
"6989","MCU_005931-RA",29.1024383733792,-1.49158007990212,1.73519657685479,-0.85960294055314,0.390007953529154,0.796310415919448,9.07086613010827,0,1.22389581869137,50.909130116155,24.4933176591297,88.5682680636334,0,58.5540291993156
"6990","MCU_012519-RB",44.861509175584,-1.27159420154123,1.48015873183717,-0.859093132506757,0.390289135880434,0.796770524894677,64.4031495237687,0,0,40.727304092924,43.3343312430757,74.8249161227248,114.7831620402,20.8192103819789
"6991","MCU_001937-RA",96.6461626443188,0.208246560965866,0.242438353400998,0.858967065418985,0.390358686616363,0.79679852067165,79.8236219449527,93.5812256513448,102.807248770075,138.727379566522,98.9153213157162,87.8047485113607,76.5221080267999,94.9876473677786
"6992","MCU_000908-RB",651.36370922618,-0.113674715131897,0.132388926346263,-0.858642170981739,0.390537964366715,0.796822526667576,693.921258953282,581.671539832868,608.276221889609,619.818659164187,727.263124340314,777.26290421361,597.637663689307,605.058301726261
"6993","MCU_009913-RA",10.2761799120386,0.464114547379823,0.540417128826233,0.858807988540008,0.390446459477661,0.796822526667576,12.6992125821516,7.33970397265449,13.462854005605,14.0000107819426,11.3046081503676,6.87167597045432,6.12176864214399,10.4096051909894
"6994","MCU_012177-RA",166.293422901773,-0.190865888307555,0.222263499298714,-0.85873698969815,0.390485637938144,0.796822526667576,165.08976356797,147.711542449672,121.165686050445,185.818324923966,177.105527689092,153.467430006813,152.278994973332,227.710113552894
"6995","MCU_011431-RA",15.3286003687543,-1.25987384175395,1.46791888526108,-0.858272111902062,0.39074222503864,0.797125311122429,14.5133858081732,0,0,21.6363802993659,36.7399764886946,3.05407820909081,20.660969167236,26.0240129774736
"6996","MCU_001615-RA",59.967850060293,0.193120537561171,0.225082773430594,0.857997858377739,0.390893645998242,0.797158880748701,54.4251967806496,60.5525577743995,73.433749121482,67.4545974039054,60.291243468627,49.6287708977256,52.8002545384919,61.1564304970629
"6997","MCU_004897-RA",119.694162150857,-0.216201810050814,0.252001441963226,-0.857938781486669,0.390926268218599,0.797158880748701,86.1732282360285,100.920929623999,110.150623682223,146.363749083946,136.597348483608,145.068714931813,95.6526350334998,136.626068131736
"6998","MCU_012463-RA",3.60512280388678,-0.82282298971672,0.958954199245359,-0.858042011145301,0.390869265948761,0.797158880748701,1.81417322602165,3.66985198632725,2.44779163738273,2.54545650580775,9.42050679197297,4.58111731363621,3.06088432107199,1.30120064887368
"6999","MCU_001172-RA",1417.59632456918,-0.0962118110687852,0.112228659612339,-0.857283793650579,0.391288062854588,0.797554728886584,1259.94330547204,1405.55331076334,1318.1357967306,1498.00115366786,1650.47278995367,1490.39016603631,1268.73655108434,1449.53752284528
"7000","MCU_001714-RA",164.129139057276,0.254696988116543,0.297085812073716,0.857317912083074,0.391269211890614,0.797554728886584,200.466141475393,206.429174230908,187.256060259779,120.909184025868,157.322463425949,165.683742843176,185.183501424856,89.7828447722839
"7001","MCU_012873-RA",1057.31957788404,0.111235852086714,0.129731229400297,0.857433114608713,0.391205564779703,0.797554728886584,1192.81889610924,1144.07635673752,1046.43092498112,1008.00077629987,864.802523503119,1191.85402109769,965.709003298214,1044.86412104556
"7002","MCU_001165-RB",24.0690132563932,-0.577187194751302,0.67374826505699,-0.856680788190942,0.391621323722584,0.797730636733613,24.4913385512923,6.42224097607268,8.56727073083957,38.1818475871163,27.3194696967216,23.6691061204538,44.3828226555439,19.5180097331052
"7003","MCU_001443-RD",268.530397408267,0.315108734657354,0.367774582705737,0.85679856486841,0.391556218974747,0.797730636733613,418.166928597991,283.49606594378,241.107476282199,248.182009316256,350.442852661395,142.778156274995,305.323211026931,158.746479162589
"7004","MCU_002402-RC",45.4907206142932,-2.17094705990177,2.53490477967788,-0.856421541868584,0.391764653392184,0.797730636733613,0,66.0573357538904,0,0,7.53640543357838,0,261.705609451656,28.6264142752209
"7005","MCU_005495-RC",4.45662461178297,-1.96582396271295,2.2953979349298,-0.856419679044917,0.39176568340779,0.797730636733613,0,0,7.3433749121482,0,0,3.05407820909081,12.243537284288,13.0120064887368
"7006","MCU_007029-RA",100.859019246311,-0.706670576252601,0.824884042829591,-0.856690806902406,0.391615785310344,0.797730636733613,104.314960496245,43.1207608393451,63.6425825719511,95.4546189677906,102.683524032505,236.691061204538,6.12176864214399,154.842877215968
"7007","MCU_008086-RC",175.487636273181,-0.437565131139786,0.510631037098018,-0.856910566240794,0.391494312801838,0.797730636733613,152.390550985819,66.9747987504722,144.419706605581,232.909270281409,168.627071576316,332.894524790898,81.8786555886758,223.806511606273
"7008","MCU_010597-RB",175.782838452913,-0.214832028297837,0.250826492828569,-0.856496560132773,0.3917231747271,0.797730636733613,185.952755667219,139.454375480435,177.464893710248,148.909205589753,144.133753917187,186.298770754539,264.00127269246,160.047679811463
"7009","MCU_003900-RB",28.4594200157605,-0.910547067129366,1.06399369202735,-0.855782392275649,0.392118156361664,0.797993337215787,16.3275590341949,39.4509088530179,23.254020555136,0,29.2035710551162,40.4665362704532,71.1655604649239,7.80720389324208
"7010","MCU_004547-RA",47.9708503217784,-0.260103965676216,0.303833180184701,-0.856074920843399,0.391956339689152,0.797993337215787,42.6330708115089,55.9652427914905,40.3885620168151,34.3636628284046,60.291243468627,46.5746926886348,39.7914961739359,63.7588317948103
"7011","MCU_005473-RA",59.1055411502183,-0.284268696303625,0.332252679621093,-0.855579845519409,0.392230221950353,0.797993337215787,55.3322833936604,51.3779278085814,56.2992076598029,49.6364018632511,66.8855982230081,35.1218994045443,78.8177712676038,79.3732395812944
"7012","MCU_008864-RA",1297.61710184952,-0.13745048266071,0.160601347553985,-0.855848875206399,0.392081376749215,0.797993337215787,1030.4503923803,1154.16844969992,1267.95606816426,1491.63751240334,1602.4282053146,1254.46262438405,1178.44046361272,1401.39309883695
"7013","MCU_009433-RA",79.0971772886521,0.22978053339303,0.268544748630663,0.855650816352598,0.392190952815307,0.797993337215787,87.0803148490394,72.4795767299631,88.1204989457784,94.1818907148868,48.9866353182595,93.1493853772696,68.1046761438519,80.6744402301681
"7014","MCU_011612-RA",172.465791573915,-0.260296585711043,0.30422125549901,-0.855616039333222,0.392210195118984,0.797993337215787,140.598425016678,127.527356524872,146.867498242964,212.545618234947,135.655297804411,204.623240009084,143.861563090384,268.047333667978
"7015","MCU_000232-RB",364.662291597333,-0.268667360052875,0.314422700766504,-0.854478252994818,0.392840053918798,0.798568344919038,468.963778926597,366.067735636143,281.496038299014,206.181976970428,304.282369380727,386.340893449987,557.846167515371,346.119372600399
"7016","MCU_000481-RA",1029.18172107088,0.205708797690111,0.240733486963212,0.8545084453562,0.392823332036759,0.798568344919038,817.285038322755,1052.33005707934,969.325488403562,1570.54666408338,981.616807723584,915.459943174969,754.507985144247,1172.38178463519
"7017","MCU_000957-RA",1139.73867694123,-0.133520663480419,0.1563271085656,-0.854110747045443,0.393043629757406,0.798568344919038,1242.70865982483,1046.82527909985,1028.07248770075,1032.18261310504,1112.56185213201,1436.18027782495,1269.50177216461,949.876473677786
"7018","MCU_002555-RA",1444.30589355824,-0.212126898065819,0.248404454896617,-0.853957704398272,0.393128424881307,0.798568344919038,1580.14487986486,1504.63931439417,1352.40487965396,916.36434209079,1331.11760970578,1645.38463514767,2080.63611724869,1143.75537035996
"7019","MCU_002865-RG",297.064148439245,-0.252100892842642,0.294949428858161,-0.854725821367416,0.392702952200116,0.798568344919038,313.851968101746,243.12769409418,260.689809381261,267.272933109814,240.222923195311,510.794580470437,229.5663240804,310.986955080809
"7020","MCU_003927-RB",277.734259912267,-0.183790539935875,0.21521444390753,-0.853987941510298,0.393111670766283,0.798568344919038,272.125983903248,257.807102039489,307.197850491533,203.63652046462,349.500801982197,248.907374040901,345.879928281135,236.81851809501
"7021","MCU_006650-RA",508.699965212985,-0.11903590524308,0.139311671940454,-0.854457516624734,0.392851538899223,0.798568344919038,426.330708115088,554.147649935414,457.737036190571,512.909485920262,583.129370423127,568.822066443163,462.958753562139,503.564651114114
"7022","MCU_008472-RA",34.0045019612853,-0.420855144108267,0.492351607742582,-0.854785761821466,0.392669761937021,0.798568344919038,34.4692912944114,34.8635938701088,35.4929787420496,11.4545542761349,36.7399764886946,61.0815641818161,30.6088432107199,27.3252136263473
"7023","MCU_008710-RB",22.2844394485542,-1.54208505751751,1.80580714644714,-0.853958885117667,0.393127770647068,0.798568344919038,0,0,1.22389581869137,44.5454888516356,81.0163584109676,38.9394971659078,9.94787404348398,2.60240129774736
"7024","MCU_009611-RA",543.233803253152,0.131636539876541,0.154099072019341,0.854233177082463,0.392975803898823,0.798568344919038,521.574802481225,561.487353908068,558.096493323263,631.273213440322,473.851491636241,624.55899375907,428.523804950079,546.504272526945
"7025","MCU_012108-RA",170.67734942025,-0.231924243790346,0.271323778036754,-0.854787757521676,0.392668656905991,0.798568344919038,195.930708410339,138.536912483854,139.524123330816,154.000118601369,126.234791012438,256.542569563628,169.879079819496,184.770492140062
"7026","MCU_003600-RA",19.0139644604637,0.418098804276563,0.489808002006389,0.853597333167108,0.393328136679429,0.798847570085997,20.862992099249,19.266722928218,20.8062289177532,25.4545650580775,18.8410135839459,15.270391045454,6.88698972241199,24.7228123285999
"7027","MCU_004060-RB",4.33584220687263,-0.984027278625,1.15292145072445,-0.853507650505313,0.39337784688117,0.798847570085997,1.81417322602165,0,6.11947909345683,3.81818475871163,8.47845611277568,3.81759776136351,1.530442160536,9.10840454211576
"7028","MCU_002030-RD",5.8007671294786,-1.11670932045658,1.30881020499554,-0.853224796226576,0.3935346551027,0.798938615495166,0,0,9.79116654953093,5.0909130116155,9.42050679197297,6.10815641818161,6.88698972241199,9.10840454211576
"7029","MCU_002839-RB",1082.44485125852,0.284933851351377,0.333940182020306,0.853248176447515,0.393521692184926,0.798938615495166,1483.0866122727,1326.6514930573,1133.32752810821,813.273353605576,1170.02694356304,694.039273015886,1456.21571575,582.937890695408
