"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","B1","B2","B3","B4","ICR1","ICR2","ICR3","ICR4"
"8001","MCU_006578-RC",416.738926249228,0.20310975999468,0.386922349869726,0.524936747807579,0.599627162474479,0.9998689700571,401.188538685434,368.319441587158,583.107434023269,431.326712040028,201.003178092566,476.122026378329,259.747334925572,613.096744261467
"8002","MCU_006578-RD",279.731422270545,0.123771597323802,0.356804221267799,0.346889386241047,0.728674420692574,0.9998689700571,281.712328105133,333.478413328913,228.639493867018,322.874122256451,345.137164334552,162.100755691306,393.308267395188,170.6008331858
"8003","MCU_006579-RA",10700.5256957646,0.402251586626751,0.445769911055813,0.90237491730658,0.366857740692182,0.9998689700571,22627.5366395873,5991.94581902506,13436.0228744941,6676.04338942569,11588.5685945172,8565.49790218118,6251.962667136,10466.6276797507
"8004","MCU_006585-RA",428.370316659145,-0.337461900749335,0.328319410348809,-1.0278463292524,0.30402211929065,0.9998689700571,220.087756332135,470.709402182816,334.519527939665,487.622712843717,562.808898659184,404.077246071082,611.266598910021,335.870390334543
"8005","MCU_006585-RB",21.1969524489032,0.387073769269601,0.61038298040422,0.634149020690691,0.525983573709758,0.9998689700571,12.5764432189791,23.4643659698382,13.8104392268669,45.5335300618072,12.746543000992,11.7464315718338,27.0399433834191,22.657923157489
"8006","MCU_006586-RA",200.469370696439,-0.0715506061419113,0.191061172710688,-0.374490563031641,0.708039376293624,0.9998689700571,166.009050490525,234.643659698382,179.53570994927,198.691767542431,201.003178092566,168.365519196284,219.597115962313,235.908964639739
"8007","MCU_006587-RA",13.9648034382067,-0.954269714096644,0.585000011076412,-1.63123024962131,0.102841744732996,0.9998689700571,5.03057728759165,12.0877036814318,6.13797298971862,14.0740002009222,28.4345959252898,16.4450042005673,18.8460211460194,10.6625520741125
"8008","MCU_006588-RA",647.533761229629,0.532139146162447,0.371242681981191,1.43339969241308,0.151743646259715,0.9998689700571,1292.85836291105,447.956077606003,834.764326601732,487.622712843717,560.847892043647,480.03750356894,435.097270805926,641.085943456013
"8009","MCU_006589-RB",43.2644793761069,0.247795113133549,1.07967385423881,0.229509228329188,0.818473148870781,0.9998689700571,41.5022626226311,29.1526971140415,69.0521961343344,48.0171771560876,42.1616422340504,0,33.5950811733389,82.6347785743717
"8010","MCU_006589-RG",16.6945336784277,-2.24104511414842,2.31782561534317,-0.966873909457861,0.333607070883551,0.9998689700571,0,0,0,23.1807062132837,17.649059539835,50.1181080398241,42.6083956344787,0
"8011","MCU_006589-RJ",7.68626089409646,6.45171897696886,3.38876537563362,1.90385531655833,0.0569290299168155,0.9998689700571,0,54.0391458699305,0,7.45094128284118,0,0,0,0
"8012","MCU_006591-RA",4922.73979292657,0.217561305448859,0.305564498798806,0.711997978508979,0.476466027808897,0.9998689700571,7791.10657415757,3691.01587119486,6050.50687461513,3641.02664021505,4032.8101048523,4235.76322480326,3827.38107708942,6112.30797648498
"8013","MCU_006592-RA",94.8091819297213,0.289620903473419,0.394165808136249,0.734769220199096,0.462480055600089,0.9998689700571,173.554916421912,67.5489323374131,87.4661151034903,88.583413029334,74.5182513904146,84.5743073172031,62.273809004238,119.953710833765
"8014","MCU_006593-RA",59.2070707447141,1.21553842631719,0.566560659199812,2.14546916835695,0.0319153539747633,0.9998689700571,166.009050490525,37.6851938303463,84.397128608631,43.0498829675268,37.2591256952073,30.5407220867678,25.4011589359392,49.3143033427702
"8015","MCU_006593-RB",4.09997028346749,-3.96156342143142,2.14340554954932,-1.84825658507061,0.064565233080852,0.9998689700571,0,0,0,1.65576472952026,4.90251653884306,19.5773859530563,0,6.6640950463203
"8016","MCU_006594-RA",1421.64399784282,0.136880974770211,0.289084787723636,0.473497674672073,0.635858159577235,0.9998689700571,2154.34472341112,1019.63335759843,1621.95936253314,1161.51895775846,1749.21790105921,1224.7612652232,1052.91900750587,1388.79740765315
"8017","MCU_006596-RA",779.297339511969,0.332723585573236,0.278479668491943,1.19478591516229,0.232170684717308,0.9998689700571,1085.3470497979,587.320190638981,1135.52500309794,668.101068361425,754.987546981832,620.994682430945,553.089751024483,829.013423762245
"8018","MCU_006597-RA",17.6095072416693,-0.183518172449269,0.432970772793267,-0.423858107708565,0.671669297493285,0.9998689700571,16.3493761846729,21.331241790762,10.7414527320076,16.5576472952026,25.4930860019839,15.661908762445,14.7490600273195,19.9922851389609
"8019","MCU_006602-RB",921.676998834735,-0.133677439103998,0.207100835990165,-0.645470301772933,0.518622457884685,0.9998689700571,627.564516627059,1067.27313093113,828.626353612013,990.975190617876,930.497639072414,931.100475927357,1153.70425102588,843.67443286415
"8020","MCU_006603-RA",882.972283742076,0.0556901045457435,0.120077217066195,0.463785769743842,0.642801239671779,0.9998689700571,900.473334478906,949.951301081936,828.626353612013,921.433071978025,785.383149522659,996.880492729626,901.331446113972,779.699120419475
"8021","MCU_006606-RE",86.6160948360783,-0.856360373506826,2.22448889709396,-0.384969497768932,0.700260014444496,0.9998689700571,153.432607271545,0,87.4661151034903,5.79517655332091,0,288.962216667111,0,157.272643093159
"8022","MCU_006606-RF",346.649001009937,-0.121394951832562,0.920216763417946,-0.131919952622539,0.895047606643651,0.9998689700571,28.925819403652,522.61542387367,240.915439846456,535.639889999804,420.635919032735,140.174083423883,824.308577082414,59.9768554168827
"8023","MCU_006608-RA",366.502743796996,-0.118182672169692,0.314661319576124,-0.375586908263443,0.707224025054927,0.9998689700571,240.210065482501,473.553567754917,239.380946599026,451.195888794271,377.493773490916,356.308424345624,489.996549796504,303.882734112206
"8024","MCU_006608-RB",146.498310073659,0.118175535893608,0.370722118725624,0.318771203347248,0.749900016366954,0.9998689700571,153.432607271545,179.893472435427,118.155980052083,158.953414033945,91.186807622481,191.075286901829,196.654133697594,82.6347785743717
"8025","MCU_006609-RA",1562.68334951177,-0.114544703352029,0.249458900693437,-0.459172645408207,0.6461101925141,0.9998689700571,960.840261930006,1917.67863698951,1391.7853754187,1731.10202471343,1589.39586189292,1587.3344530738,1987.84553479318,1335.48464728259
"8026","MCU_006610-RA",100.594025971861,0.394317014491642,1.4937267312813,0.263982029800995,0.791793765878454,0.9998689700571,386.096806822659,18.4870762186604,47.5692906703193,4.96729418856078,58.8301984661168,158.185278500695,0,130.616262907878
"8027","MCU_006610-RB",29.726357337386,-0.636971722846924,1.47597691772167,-0.431559406653973,0.666061667066206,0.9998689700571,0,45.5066491536257,0,47.1892947913274,71.5767414671087,11.7464315718338,31.136904502119,30.6548372130734
"8028","MCU_006610-RC",715.12399210944,-0.0177167244380913,0.330247872243574,-0.0536467481765465,0.957216610453789,0.9998689700571,369.747430637986,866.759458097964,704.332400570211,901.563895223782,583.399468122325,726.712566577449,987.367629606669,581.10908803913
"8029","MCU_006611-RA",1757.12310094039,0.0242104891997506,0.151680846204682,0.159614676510179,0.87318461702972,0.9998689700571,1388.4393313753,1835.90887679159,1901.23713356534,1961.25332211675,1829.61917229623,1551.31206292018,1948.51470805366,1640.70020040406
"8030","MCU_006612-RA",148.016099210608,-0.116749470392743,0.156948762296366,-0.743869965487752,0.456955147230941,0.9998689700571,127.022076511689,149.318692535334,133.50091252638,156.469766939665,173.549085475044,143.306465176372,155.684522510595,145.277272009782
"8031","MCU_006617-RA",115.105529520948,0.0922306791962047,0.251385269738336,0.366889751703457,0.713701256165256,0.9998689700571,145.886741340158,105.234126167759,122.759459794372,101.001648500736,113.738383701159,103.368597832137,83.5780068214774,145.277272009782
"8032","MCU_006621-RB",1407.39021526549,-0.0154263107443613,0.235701938635576,-0.0654483829605333,0.94781700259476,0.9998689700571,984.735504046066,1734.22995758895,1222.99111820143,1655.76472952026,1341.32852502746,1256.86817818621,1801.02410778046,1262.17960177306
"8033","MCU_006622-RB",317.011577023389,-0.0467994510612028,0.597650004094467,-0.0783057822146447,0.93758481804654,0.9998689700571,72.9433706700789,491.329602580552,265.46733180533,417.252711839106,267.677403020831,209.086481978641,592.420577764001,219.91513652857
"8034","MCU_006623-RA",67.8008977521967,-0.294209252910012,0.515569100036559,-0.570649507290389,0.568237252231849,0.9998689700571,22.6375977941624,98.8347536305308,53.7072636600379,67.8863539103307,97.0698274690927,69.6954939928803,92.5913212826171,39.9845702779218
"8035","MCU_006625-RA",192.856930836026,-0.114259296761463,0.202905777383045,-0.563115048940988,0.573356544642158,0.9998689700571,203.738380147462,187.714927758706,184.139189691558,167.232237681546,162.76354908959,251.373635637243,217.958331514833,167.935195167271
"8036","MCU_006625-RB",36.2638436308405,0.045624209805811,0.452237251819354,0.100885563102695,0.919641303607668,0.9998689700571,31.4411080474478,29.8637385070669,49.1037839177489,38.082588778966,26.4735893097525,61.8645396116578,31.956296725859,21.3251041482249
"8037","MCU_006625-RC",8.121096434914,0.774050823679466,1.90519056938259,0.406285248372981,0.684533023036144,0.9998689700571,26.4105307598562,7.82145532327941,0,6.62305891808104,10.7855363854547,0,0,13.3281900926406
"8038","MCU_006626-RA",417.250848631481,0.133625346052768,0.256591840766918,0.520770051196407,0.602526968437158,0.9998689700571,555.878790278878,322.812792433532,451.141014744318,416.424829474346,446.129005034719,361.79009241248,282.690317190291,501.139947483286
"8039","MCU_006626-RB",43.444188209017,0.366162488050317,0.952646907285936,0.384363277988802,0.700709213946003,0.9998689700571,56.5939944854061,46.9287319396765,53.7072636600379,38.9104711437261,33.3371124641328,68.9123985547581,49.1635334243984,0
"8040","MCU_006626-RC",17.4134735274918,0.586941746628884,0.774545928697732,0.757788176119816,0.448577801888349,0.9998689700571,40.2446183007332,19.1981176116858,13.8104392268669,9.93458837712157,4.90251653884306,9.39714525746701,9.83270668487969,31.9876562223374
"8041","MCU_006627-RA",809.791200529505,0.263160442833325,0.209428110550346,1.25656695341317,0.20891048741415,0.9998689700571,1235.00672410375,665.534743871776,819.419394127435,815.464129288729,694.196341900178,740.80828446365,762.854160301916,745.045826178609
"8042","MCU_006628-RA",45.9094803730316,0.0683307151652042,0.320803430651091,0.212998704616477,0.831327973067138,0.9998689700571,60.3669274510998,34.1299868652193,53.7072636600379,40.5662358732464,34.3176157719015,41.5040582204793,46.7053567531785,55.9783983890905
"8043","MCU_006628-RB",3.69971965179269,-0.365808916628931,0.853686028160977,-0.42850521686171,0.668283336224153,0.9998689700571,2.51528864379583,2.1331241790762,6.13797298971862,2.48364709428039,5.88301984661168,2.34928631436675,4.09696111869987,3.99845702779218
"8044","MCU_006629-RA",261.380699393294,0.126617529360162,0.179754494513329,0.704391451813032,0.481189027960028,0.9998689700571,350.882765809518,237.487825270484,268.536318300189,235.946473956637,229.437774017855,247.458158446631,250.734020464432,270.562258880604
"8045","MCU_006630-RA",63.8048563662321,-0.107359378024027,0.313505864802062,-0.342447750034311,0.732013958898265,0.9998689700571,35.2140410131416,57.5943528350575,73.6556758766234,78.6488246522124,66.6742249282657,57.9490624210466,64.7319856754579,75.9706835280514
"8046","MCU_006632-RA",94.4043386376965,-0.0255882081377668,0.500415123025339,-0.0511339625051082,0.959218773215852,0.9998689700571,38.9869739788353,155.718065072563,64.4487163920455,114.247766336898,59.8107017738854,103.368597832137,136.019109140836,82.6347785743717
"8047","MCU_006633-RA",1958.11970290466,0.122047057603675,0.201287459702294,0.606332146991095,0.544294215746378,0.9998689700571,2713.9964466557,1513.80712575108,2163.63547887581,1774.15190768096,1867.85880129921,1719.67758211646,1873.95001569332,2037.88026516475
"8048","MCU_006635-RA",354.456945541459,-0.0636646670672782,0.373636828763358,-0.170391840863203,0.864701988365014,0.9998689700571,564.682300532163,231.799494126281,349.864460413961,240.913768145198,367.68874041323,400.16176888047,222.055292633533,458.489739186836
"8049","MCU_006635-RB",156.503061423405,0.267403787889757,0.294130050641129,0.909134538639912,0.363279113129649,0.9998689700571,143.371452696362,161.406396216766,145.776858505817,231.807062132837,197.081164861491,103.368597832137,121.270049113516,147.942910028311
"8050","MCU_006635-RC",777.544992571144,0.00352299071417236,0.270157501418414,0.0130405067254306,0.989595475909473,0.9998689700571,808.665298980358,642.781419294963,1028.11047577787,634.98577377102,836.369321526627,509.012034779463,744.827531379636,1015.60808505921
"8051","MCU_006636-RF",24.7934649816935,-0.976407226884049,2.02337962475257,-0.482562547798438,0.629406377005002,0.9998689700571,44.017551266427,0,23.0173987114448,0,50.0056686961993,62.6476350497801,0,18.6594661296968
"8052","MCU_006636-RH",20.393786182195,1.5373909728745,3.09142124816658,0.497308794065603,0.618971311259972,0.9998689700571,0,67.5489323374131,0,53.8123537094085,0,0,41.7890034107387,0
"8053","MCU_006639-RA",369.016135384672,-0.00359199215824361,0.259353895422885,-0.013849771380479,0.988949834512728,0.9998689700571,254.044153023378,505.55043044106,294.622703506494,418.080594203866,335.332131256866,386.849146432392,424.445171897307,333.204752316015
"8054","MCU_006640-RA",9.00918126752519,1.95223421513706,3.1077001021111,0.628192602565121,0.529877775693184,0.9998689700571,0,0,18.4139189691558,38.9104711437261,0,0,14.7490600273195,0
"8055","MCU_006640-RB",342.945487003658,0.0234575981368771,0.212881627606223,0.11019080603925,0.912258053590104,0.9998689700571,426.341425123393,289.393846961338,363.674899640828,304.660710231728,404.947866108437,342.212706459424,256.469766030612,355.862675473504
"8056","MCU_006641-RA",215.053603011628,0.0698323319416598,0.144765787657872,0.482381459538601,0.629534989448061,0.9998689700571,202.480735825564,255.263860096119,207.156588403003,213.593650108114,192.178648322648,223.965295302964,203.209271487514,222.580774547098
"8057","MCU_006643-RB",1587.81806131411,0.611729427904119,0.452370806988414,1.35227432551762,0.176287574517974,0.9998689700571,3208.25066516158,1032.43210267288,2356.98162805195,1080.38648601197,1076.59263192994,1014.10859236832,886.582386086652,2047.2099982296
"8058","MCU_006644-RA",729.722277135748,0.147508895950885,0.331109570769285,0.445498738101014,0.655959371523674,0.9998689700571,1148.22926589279,535.414168948127,879.264630777192,505.83612486844,771.656103213898,597.501819287278,516.217100956184,883.659003142071
"8059","MCU_006646-RA",181.45275262034,-0.104308643773086,0.229362190283659,-0.454776978036722,0.649269694414204,0.9998689700571,121.991499224098,182.737638007528,190.277162681277,204.486944095752,198.06166816926,172.280996386895,224.513469304753,157.272643093159
"8060","MCU_006649-RA",180.419932191246,-0.138861913279536,0.298499173152712,-0.465200328070905,0.64178800381136,0.9998689700571,123.249143545995,169.227851540046,176.46672345441,217.733061931914,167.666065628433,271.734117028421,136.019109140836,181.263385259912
"8061","MCU_006650-RA",540.408952196321,-0.0580864939487197,0.115882728976037,-0.501252382145153,0.616193513066806,0.9998689700571,559.651723244571,486.352312829375,555.486555569535,519.910125069362,606.931547508771,583.406101401077,495.732295362684,515.800956585191
"8062","MCU_006651-RA",330.42407514674,0.711130366012444,0.357435186268494,1.98953654629364,0.0466420120911451,0.9998689700571,609.957496120488,248.153446165865,507.917264899215,276.512709829884,210.808211170252,331.249370325712,212.222585948653,246.571516713851
"8063","MCU_006652-RB",19.9174173682995,0.378573272023118,0.645097812565173,0.586846311751944,0.557306930101953,0.9998689700571,37.7293296569374,17.776034825635,18.4139189691558,16.5576472952026,20.5905694631409,30.5407220867678,5.73574556617982,11.9953710833765
"8064","MCU_006653-RA",76.7187351493461,-0.318771705759831,0.403615382789709,-0.789790774465892,0.429649967718629,0.9998689700571,38.9869739788353,98.1237122375054,58.3107434023268,76.9930599226921,90.2063043147124,74.3940666216138,122.089441337256,54.6455793798264
"8065","MCU_006655-RA",106.147706736076,-0.459012127846322,0.293256388144998,-1.56522465119964,0.117530243349979,0.9998689700571,56.5939944854061,123.010160993394,93.6040880932089,83.6161188407732,116.679893624465,117.464315718338,151.587561391895,106.625520741125
"8066","MCU_006656-RA",12.2057870520516,0.0129402062881074,0.591822469240111,0.0218650135144791,0.982555633269824,0.9998689700571,5.03057728759165,12.7987450744572,19.9484122165855,11.5903531066418,18.6295628476036,10.1802406955893,11.4714911323596,7.99691405558436
"8067","MCU_006656-RB",30.5724587467948,-0.115760687048925,0.401435735828781,-0.288366671716288,0.773066076760281,0.9998689700571,42.759906944529,20.6202003977366,30.6898649485931,24.0085885780438,38.2396290029759,34.456199277379,20.4848055934994,33.3204752316015
"8068","MCU_006657-RA",24.3744982724824,0.441915534564939,0.512228013136668,0.862732070936213,0.388284795038632,0.9998689700571,47.7904842321207,24.1754073628636,26.0863852063041,14.9018825656824,25.4930860019839,26.6252448961565,13.9296678035796,15.9938281111687
"8069","MCU_006658-RA",123.571242786217,-0.00574148033493564,0.183751455252313,-0.031245904023192,0.975073431652741,0.9998689700571,138.34087540877,110.211415918937,122.759459794372,121.698707619739,122.562913471077,125.29527009956,102.424027967497,145.277272009782
"8070","MCU_006660-RA",79.8508882524378,-0.0927094479311498,0.327269750341719,-0.283281445456988,0.776961099375857,0.9998689700571,114.44563329271,67.5489323374131,64.4487163920455,62.9190597217699,106.874860546779,79.0926392503474,58.1768478855382,85.3004165928998
"8071","MCU_006661-RA",44.3364497511464,-0.105777287699923,1.60727378808116,-0.0658116174632603,0.947527806891707,0.9998689700571,0,81.0587188048957,58.3107434023268,31.459529860885,80.4012712370263,0,90.1331446113972,13.3281900926406
"8072","MCU_006661-RB",147.264726191644,0.404054296786786,1.1121547973623,0.363307605870227,0.716375112303287,0.9998689700571,109.415056005118,123.010160993394,178.00121670184,260.782944899441,147.075496165292,68.1293031166358,291.703631651431,0
"8073","MCU_006661-RC",45.5027223938166,-0.443195538437845,1.98391335381799,-0.223394604197268,0.823228403454955,0.9998689700571,93.0656798204456,0,0,61.2632949922497,60.791205081654,57.9490624210466,90.9525368351371,0
"8074","MCU_006661-RD",135.897488633682,-0.228215554752838,1.19477244498491,-0.191011732577847,0.848516401130482,0.9998689700571,64.1398604167936,215.445542086697,128.897432784091,91.8949424883745,87.2647943914065,163.66694656755,0,335.870390334543
"8075","MCU_006661-RE",7.38689071441826,-6.28341939683009,3.38845631742334,-1.85436045449987,0.0636876084457821,0.9998689700571,0,0,0,0,0,50.9012034779463,8.19392223739974,0
"8076","MCU_006662-RA",248.909487826519,0.062588697133571,0.175297963766754,0.357041780684055,0.721060527864969,0.9998689700571,313.15343615258,245.309280593763,245.518919588745,214.421532472874,210.808211170252,267.81863983781,234.346175989633,259.899706806492
"8077","MCU_006663-RA",1987.65741090763,0.0756123193212109,0.15433260386294,0.489930950613396,0.624182760715651,0.9998689700571,2341.73372737391,1752.00599241459,2136.01460042208,1929.79379225586,2102.19909185591,1877.07976517904,1580.60759959441,2181.82471816527
"8078","MCU_006664-RA",1362.31656095029,-0.0708776487104096,0.223118106409263,-0.31766874437523,0.750736222387678,0.9998689700571,1213.62677063149,1640.3724937096,1089.49020567505,1370.97319604278,1088.35867162316,1875.51357430279,1380.67589700186,1239.52167861558
"8079","MCU_006665-RA",130.338605228282,-0.311141095354425,0.176078988872159,-1.76705407810086,0.0772191721370918,0.9998689700571,103.126834395629,116.610788456166,119.690473299513,125.83811944354,140.211973010912,129.210747290171,172.072366985395,135.947538944934
"8080","MCU_006667-RA",351.870396906591,0.151980140897651,0.268650102103541,0.565717785728131,0.57158564266076,0.9998689700571,519.407104943838,273.039894921754,395.899257836851,293.898239489846,349.059177565626,278.781975971521,291.703631651431,413.173892871858
"8081","MCU_006668-RA",15.5072703191682,-0.0362233697605836,1.1242906475418,-0.032218866037696,0.974297511066459,0.9998689700571,25.1528864379583,3.55520696512701,16.8794257217262,15.7297649304425,14.7075496165292,22.7097677055453,0,25.3235611760171
"8082","MCU_006668-RB",34.8543560083827,-0.737188020604842,0.444662042823534,-1.65786136348363,0.097345452167442,0.9998689700571,20.1223091503666,27.7306143279907,19.9484122165855,36.4268240494457,52.9471786195051,51.6842989160686,49.9829256481384,19.9922851389609
"8083","MCU_006669-RA",366.028221252471,0.0734358774422661,0.245391853158635,0.299259639213829,0.764741947456418,0.9998689700571,530.725903840919,295.793219498567,366.743886135687,309.628004420289,358.864210643312,415.823677642915,286.787278308991,363.859589529088
"8084","MCU_006670-RA",2506.04434907748,0.278409044971476,0.296770466557561,0.938129215487405,0.348178009413353,0.9998689700571,4209.33554539231,1874.30511201496,2875.64034568317,2029.96755839184,2376.74001803112,2185.6193677992,1755.13814325102,2741.60870205617
"8085","MCU_006671-RA",586.963675461359,0.38127079154427,0.207440500068887,1.83797663145652,0.0660658488461752,0.9998689700571,890.412179903722,535.414168948127,705.866893817641,527.361066352203,537.3158126572,516.842989160686,518.675277627404,463.821015223893
"8086","MCU_006671-RB",51.242460592498,-0.340334016567853,2.05609439938076,-0.165524509317448,0.868531160256516,0.9998689700571,61.6245717729977,14.9318692535334,0,104.313177959776,127.46543000992,0,101.604635743757,0
"8087","MCU_006671-RC",703.662832976487,0.34401522004894,0.248190333457156,1.38609435451009,0.165718094014952,0.9998689700571,1188.47388419353,648.469750439166,705.866893817641,606.837773369176,571.633428429101,584.972292277322,657.971955663199,665.076685622766
"8088","MCU_006671-RD",274.269675358678,0.0749519490154979,0.355184301287265,0.211022696509547,0.832869560868961,0.9998689700571,477.904842321207,231.799494126281,176.46672345441,239.258003415678,259.833376558682,292.877693857722,197.473525921334,318.54374321411
"8089","MCU_006672-RB",513.806443642597,-0.0888652361563408,0.239979845498928,-0.370302914278431,0.71115680263927,0.9998689700571,358.428631740905,618.606011932099,418.916656548296,594.419537897774,532.413296118357,515.276798284441,643.22289563588,429.167720983027
"8090","MCU_006674-RA",2802.34367513957,0.25944932936591,0.188300445973629,1.37784766267758,0.168250326759197,0.9998689700571,4155.25683955071,2639.38565091029,2597.8970678984,2823.90674619681,2539.50356712071,2634.33305384325,2772.00389291233,2256.46258268405
"8091","MCU_006675-RA",1452.28784703213,0.0284994756801279,0.247552492547483,0.115124979703694,0.908346060599585,0.9998689700571,2109.0695278228,1087.89333132886,1431.68219985187,1240.16778241068,1313.87443240994,1803.46879399554,1323.31844134006,1308.82826709731
"8092","MCU_006676-RA",585.632334155716,-0.200799789327707,0.341918327027835,-0.587274133776865,0.557019610247896,0.9998689700571,267.878240564255,592.297480390159,584.641927270698,734.331657542236,659.878726128276,474.555835502084,831.683107096074,539.791698751944
"8093","MCU_006677-RA",1825.23535519976,0.11740004445698,0.284375613976729,0.412834429841746,0.679727924235268,0.9998689700571,2851.07967774257,1263.52055540614,2020.92760686485,1463.69602089591,1972.77265523045,1718.89448667834,1397.06374147666,1913.92809730319
"8094","MCU_006678-RA",1721.28384490997,-0.000587925859189372,0.0755584773181469,-0.00778107076872194,0.993791666414509,0.9998689700571,1816.03840082059,1638.95041092355,1776.94318052354,1659.0762589793,1785.49652344664,1794.8547441762,1692.86433424679,1606.04690616319
"8095","MCU_006678-RB",256.208660099437,-0.160922178833767,0.279165044887365,-0.576441004276501,0.564317135490542,0.9998689700571,187.389003962789,254.552818703094,254.725879073323,269.061768547042,277.482436098517,187.94290514934,225.332861528493,393.181607732898
"8096","MCU_006679-RA",286.444439933144,0.334771945399898,0.374053510909929,0.894984101567516,0.370795586766618,0.9998689700571,427.59906944529,194.114300295935,443.46854850717,213.593650108114,241.203813711079,221.616008988597,190.098995907674,359.861132501296
"8097","MCU_006679-RB",14.0053366988716,0.680291225472833,1.91721294303399,0.35483342001451,0.722714389840151,0.9998689700571,40.2446183007332,17.0649934326096,0,11.5903531066418,0,0,20.4848055934994,22.657923157489
"8098","MCU_006680-RA",1167.84265329571,0.251192042637781,0.221100486194343,1.13609900620928,0.255915130916918,0.9998689700571,1632.42232982349,1036.69835103104,1367.23348345982,1041.47601486824,1244.25869755837,823.816400904608,1001.29729741025,1195.53865130986
"8099","MCU_006681-RA",456.355483510378,0.236980839627465,0.198695854071895,1.19268135077301,0.232994192101395,0.9998689700571,622.533939339467,406.71567681053,518.658717631223,428.015182580988,468.680581113397,392.330814499248,347.422302865749,466.486653242421
"8100","MCU_006682-RA",22.9062313454604,-0.124985841603026,0.702698793045785,-0.17786545649422,0.858828639949471,0.9998689700571,6.28822160948957,31.2858212931177,18.4139189691558,31.459529860885,16.6685562320664,18.794290514934,48.3441412006585,11.9953710833765
"8101","MCU_006683-RA",648.705810630641,0.462258670521765,0.349712105108263,1.32182633591897,0.18622598650501,0.9998689700571,1152.00219885849,477.108774720044,859.316218560606,519.082242704602,466.71957449786,545.817520371209,417.890034107387,751.709921224929
"8102","MCU_006686-RA",22.7550415674234,0.301051779297397,1.49810676836531,0.200954822215973,0.840733900029091,0.9998689700571,18.8646648284687,36.2631110442955,21.4829054640152,24.0085885780438,0,64.2138259260246,17.2072366985395,0
"8103","MCU_006686-RB",551.651349342233,-0.0921726045760444,0.273626836133396,-0.336855134088928,0.736226108408486,0.9998689700571,423.826136479597,613.628722180921,477.227399950622,620.911773570098,473.58309765224,475.338930940206,859.542442703233,469.152291260949
"8104","MCU_006686-RC",97.0204879443612,0.00611710164976404,1.14683971459619,0.00533387671521119,0.995744202299462,0.9998689700571,0,214.734500693671,41.4313176806007,132.461178361621,100.991840700167,167.582423758162,69.6483390178978,49.3143033427702
"8105","MCU_006687-RA",235.209625587298,0.37458542033027,1.50364093973114,0.249118928882881,0.803268787812036,0.9998689700571,832.560541096418,0,159.587297732684,70.3700010046111,59.8107017738854,576.358242457977,16.3878444747995,166.602376158007
"8106","MCU_006687-RB",1116.25714414445,-0.0659164410870808,0.653477117535752,-0.100870312545373,0.919653410035245,0.9998689700571,128.279720833587,1756.27224077274,952.920306653815,1524.95931588816,1015.80142684828,740.80828446365,1778.08112551574,1032.93473217965
"8107","MCU_006688-RA",877.757563545402,-0.0611032156593435,0.151832615120563,-0.402438011166601,0.687361700427753,0.9998689700571,952.03675167672,733.794717602214,936.040880932089,817.947776383009,913.829082840347,1036.03526463574,751.382669169556,880.993365123543
"8108","MCU_006689-RA",288.662653927463,-0.118038676129009,0.254229699102389,-0.46429931886703,0.642433311922459,0.9998689700571,188.646648284687,353.387572333624,234.777466856737,328.669298809772,308.858541947113,264.686258085321,359.713186221849,270.562258880604
"8109","MCU_006690-RA",154.60799203258,0.0626731802591839,0.28134401341879,0.222763511110836,0.823719568333205,0.9998689700571,120.7338549022,196.958465868036,182.604696444129,131.633295996861,154.919522627441,111.982647651482,200.751094816294,137.280357954198
"8110","MCU_006690-RC",9.49556403325425,-0.755386578034161,1.78693662853419,-0.422727121920265,0.672494364988328,0.9998689700571,0,15.6429106465588,0,12.418235471402,14.7075496165292,8.61404981934476,24.5817667121992,0
"8111","MCU_006690-RD",631.52954380968,0.0131066368185877,0.200113366391485,0.0654960588337063,0.947779044195344,0.9998689700571,786.027701186196,506.261471834086,716.608346549648,530.672595811244,666.742249282657,630.391827688412,521.133454298624,694.398703826575
"8112","MCU_006691-RA",134.648412489744,-0.931054327011283,0.808622207498026,-1.15140830709074,0.249564297902623,0.9998689700571,49.0481285540186,119.454954028267,76.7246623714827,125.01023707878,204.92519132364,10.9633361337115,345.783518418269,145.277272009782
"8113","MCU_006691-RB",47122.6065922341,0.0721908564689245,0.0495716609226183,1.45629287228473,0.145311675084063,0.9998689700571,50249.1788814311,48392.7661679158,47632.2048934639,46928.511846428,45493.3924738481,43989.6031410793,46602.932725211,47692.2626084958
"8114","MCU_006692-RA",96.6783510322231,0.187083707598001,0.371021319176121,0.504239777955169,0.614092890837889,0.9998689700571,168.52433913432,78.9255946258195,78.2591556189123,86.0997659350536,73.537748082646,104.934788708382,67.1901623466779,115.955253805973
"8115","MCU_006693-RA",444.267740557173,0.525260013934163,0.424187151488079,1.23827421950786,0.21561439961737,0.9998689700571,911.792133375987,282.99447442411,572.365981291261,330.325063539292,344.156661026783,371.187237669947,244.178882674512,497.141490455494
"8116","MCU_006695-RA",830.667038055926,0.245353513854506,0.115927444092231,2.1164402939765,0.0343073781355678,0.9998689700571,798.604144405175,911.555065858564,863.919698302895,1029.05777939684,733.416474210922,761.168765854828,829.224930424854,718.389445993328
